歌曲之九第一段,#genre#
林欣甫-无法拒绝的长大,http://em.21dtv.com/songs/60148932.mkv
杰克+郑如秀-痴情千万年,http://em.21dtv.com/songs/60148931.mkv
杰克+邱芸子-今生再相逢,http://em.21dtv.com/songs/60148930.mkv
杰克+詹曼铃-幸福的代,http://em.21dtv.com/songs/60148929.mkv
杰克+曼君-爱的小路.,http://em.21dtv.com/songs/60148928.mkv
杰克+曼君-双人情,http://em.21dtv.com/songs/60148927.mkv
杰克+一绫-遥远的爱,http://em.21dtv.com/songs/60148926.mkv
杨坤-聪明的一休,http://em.21dtv.com/songs/60148925.mkv
李玖哲-WILL YOU REMEMBER ME,http://em.21dtv.com/songs/60148924.mkv
李凯年-大不了AA,http://em.21dtv.com/songs/60148923.mkv

歌曲之九第二十六段,#genre#
星月组合-缘分让我们在一起,http://em.21dtv.com/songs/60148922.mkv
方少珊-禅茶,http://em.21dtv.com/songs/60148921.mkv
方少珊-南海观音,http://em.21dtv.com/songs/60148920.mkv
敖犬-I'M THE BEST,http://em.21dtv.com/songs/60148919.mkv
恺乐-ONE LAST CRY,http://em.21dtv.com/songs/60148918.mkv
徐浩-睡在天台上的人,http://em.21dtv.com/songs/60148917.mkv
徐浩-两个人的恋爱,http://em.21dtv.com/songs/60148916.mkv
徐浩-REALLY RIGHT,http://em.21dtv.com/songs/60148915.mkv
徐佳莹-言不由衷,http://em.21dtv.com/songs/60148914.mkv
张杰-怪兽,http://em.21dtv.com/songs/60148913.mkv
张新-AIN'T NO OTHER MAN,http://em.21dtv.com/songs/60148912.mkv
容祖儿-重生,http://em.21dtv.com/songs/60148911.mkv
夏天播放-至少你是快乐的,http://em.21dtv.com/songs/60148910.mkv
吴亦凡-B.M,http://em.21dtv.com/songs/60148908.mkv
叶秉桓-喜剧之王,http://em.21dtv.com/songs/60148907.mkv
刘相松-浪花一朵朵,http://em.21dtv.com/songs/60148906.mkv
刘昊东-流浪的蝴蝶,http://em.21dtv.com/songs/60148905.mkv
刘一祯-美女拦江,http://em.21dtv.com/songs/60148904.mkv
凤凰传奇-友情岁月,http://em.21dtv.com/songs/60148903.mkv
六郎-想你,http://em.21dtv.com/songs/60148902.mkv
幸田来未-NEVER ENOUGH,http://em.21dtv.com/songs/60148901.mkv
佐咲纱花-GRAND SYMPHONY,http://em.21dtv.com/songs/60148900.mkv
七郎+邓咏家-鸳鸯布鲁斯,http://em.21dtv.com/songs/60148899.mkv
七郎-浪子无回头,http://em.21dtv.com/songs/60148898.mkv
七郎-樱花雪,http://em.21dtv.com/songs/60148897.mkv
七郎-失意的男儿,http://em.21dtv.com/songs/60148896.mkv
七郎-南国海岸线,http://em.21dtv.com/songs/60148895.mkv
丁晓君-中国新时代,http://em.21dtv.com/songs/60148894.mkv
TIZZY T+JONY J-想把你留在这里,http://em.21dtv.com/songs/60148893.mkv
SIA-HO HO HO,http://em.21dtv.com/songs/60148892.mkv
PITBULL+E 40+ABRAHAM MATEO+STEREOTYPES-JUNGLE,http://em.21dtv.com/songs/60148891.mkv
OWL CITY-THE 5TH OF JULY,http://em.21dtv.com/songs/60148890.mkv
MIGUEL-TOLD YOU SO,http://em.21dtv.com/songs/60148889.mkv
JA符龙飞-I'M OK,http://em.21dtv.com/songs/60148888.mkv
HONEYST-SOMEONE TO LOVE,http://em.21dtv.com/songs/60148887.mkv
GRACE VANDERWAAL-SO MUCH MORE THAN THIS,http://em.21dtv.com/songs/60148886.mkv
FLO RIDA+MALUMA-HOLA,http://em.21dtv.com/songs/60148885.mkv
黄玮昕-心有独钟,http://em.21dtv.com/songs/60148884.mkv
飞歌-月夜下的思念,http://em.21dtv.com/songs/60148883.mkv
风语-这世界有你真好,http://em.21dtv.com/songs/60148882.mkv
风语-梅雪之恋,http://em.21dtv.com/songs/60148881.mkv
风语-今生把你放心底,http://em.21dtv.com/songs/60148880.mkv
雨禾-三世轮回这份情,http://em.21dtv.com/songs/60148879.mkv
隋佳艾-枷锁,http://em.21dtv.com/songs/60148878.mkv
陈晓东+梁咏琪-心有独钟+短发+许愿,http://em.21dtv.com/songs/60148877.mkv
陈晓东+张恋歌-比我幸福,http://em.21dtv.com/songs/60148876.mkv
陈小虎-简单的幸福,http://em.21dtv.com/songs/60148875.mkv
阿文-天在下雨泪在飞,http://em.21dtv.com/songs/60148874.mkv
金婷婷+石头-美丽的神话,http://em.21dtv.com/songs/60148873.mkv
金婷婷+石头-因为爱情,http://em.21dtv.com/songs/60148872.mkv
金婷婷+石头-凉凉,http://em.21dtv.com/songs/60148871.mkv
金婷婷+张大伟-好久不见,http://em.21dtv.com/songs/60148870.mkv
金婷婷+周丝怡-祝福,http://em.21dtv.com/songs/60148869.mkv
金婷婷+何晟铭-爱的供养,http://em.21dtv.com/songs/60148868.mkv
金婷婷-风吹麦浪,http://em.21dtv.com/songs/60148867.mkv
金婷婷-跟着感觉走,http://em.21dtv.com/songs/60148866.mkv
金婷婷-红颜旧,http://em.21dtv.com/songs/60148865.mkv
金婷婷-我的歌声里,http://em.21dtv.com/songs/60148864.mkv
金婷婷-嫂子颂,http://em.21dtv.com/songs/60148863.mkv
金婷婷-十送红军,http://em.21dtv.com/songs/60148862.mkv
金婷婷-但愿人长久,http://em.21dtv.com/songs/60148861.mkv
邓子辰-学不会,http://em.21dtv.com/songs/60148860.mkv
谢和弦-光害,http://em.21dtv.com/songs/60148859.mkv
蔡依林-最炫民族风,http://em.21dtv.com/songs/60148858.mkv
葛林-中意他,http://em.21dtv.com/songs/60148857.mkv
胡月+蒋舟-请到武夷来吃茶,http://em.21dtv.com/songs/60148856.mkv
罗隽永+康天庥-FLY AWAY,http://em.21dtv.com/songs/60148855.mkv
罗旭阳-海边的告白,http://em.21dtv.com/songs/60148854.mkv
王曼玉-花火,http://em.21dtv.com/songs/60148853.mkv
王奕忠-各自珍重,http://em.21dtv.com/songs/60148852.mkv
洪磊-初恋,http://em.21dtv.com/songs/60148851.mkv
汪晨蕊+汪苏泷-携手同行,http://em.21dtv.com/songs/60148850.mkv
梁咏琪+葛林-中意他,http://em.21dtv.com/songs/60148849.mkv
枫舞-为你流下相思泪,http://em.21dtv.com/songs/60148848.mkv
杰歌-男人要有担当,http://em.21dtv.com/songs/60148847.mkv
李思颖-快乐校园,http://em.21dtv.com/songs/60148846.mkv
李冰-日不落,http://em.21dtv.com/songs/60148845.mkv
杀手锏-撞柱,http://em.21dtv.com/songs/60148844.mkv
文远-边走边忘,http://em.21dtv.com/songs/60148843.mkv
张靓颖+李荣浩-女儿国,http://em.21dtv.com/songs/60148842.mkv
张惠妹-连名带姓,http://em.21dtv.com/songs/60148841.mkv
庾澄庆-错到底,http://em.21dtv.com/songs/60148840.mkv
小米-太平,http://em.21dtv.com/songs/60148838.mkv
孙方-兄弟兄弟,http://em.21dtv.com/songs/60148837.mkv
姜世香-一生的爱只为你保留,http://em.21dtv.com/songs/60148836.mkv
周深-垃圾别烦我,http://em.21dtv.com/songs/60148835.mkv
刘思伟-只想好好和你在一起,http://em.21dtv.com/songs/60148832.mkv
净尘-净沙说,http://em.21dtv.com/songs/60148831.mkv
关晓彤-灵感 与你彤行,http://em.21dtv.com/songs/60148830.mkv
关喆-念旧,http://em.21dtv.com/songs/60148829.mkv
任盈盈-贪心贼,http://em.21dtv.com/songs/60148827.mkv
王键-苦涩的浪漫,http://em.21dtv.com/songs/60148826.mkv
潘美辰-被爱耍了,http://em.21dtv.com/songs/60148825.mkv
渔渊-雁南飞,http://em.21dtv.com/songs/60148824.mkv
沫宝-夜太刻意,http://em.21dtv.com/songs/60148823.mkv
毕文婷-殇雨,http://em.21dtv.com/songs/60148822.mkv
毕书尽-REDN'HOT,http://em.21dtv.com/songs/60148821.mkv
欧阳朵-被爱的人,http://em.21dtv.com/songs/60148820.mkv
梁文音-如歌,http://em.21dtv.com/songs/60148819.mkv
格子兮-比想象中爱你,http://em.21dtv.com/songs/60148818.mkv
査可欣-LOVE CAN TOUCH,http://em.21dtv.com/songs/60148817.mkv
杨菲洋-下雨的时候请记起我,http://em.21dtv.com/songs/60148816.mkv
杨栋梁-天生胆小,http://em.21dtv.com/songs/60148815.mkv
李胜素+王泓翔-梨花颂,http://em.21dtv.com/songs/60148814.mkv
李昕翰-华夏五千年,http://em.21dtv.com/songs/60148813.mkv
李宇春-耳机,http://em.21dtv.com/songs/60148812.mkv
李宇春-年轻气盛,http://em.21dtv.com/songs/60148811.mkv
可是我们在一起,http://em.21dtv.com/songs/60148810.mkv
李宇春-A POP SONG,http://em.21dtv.com/songs/60148809.mkv
李夏-回到拉萨+大象,http://em.21dtv.com/songs/60148808.mkv
李一桐-迷你闪电,http://em.21dtv.com/songs/60148807.mkv

歌曲之九第二十七段,#genre#
望海高歌-苦苦的恋着你,http://em.21dtv.com/songs/60148806.mkv
曾轶可-不如我们重新来过,http://em.21dtv.com/songs/60148805.mkv
暴林-红尘痴笑一场梦,http://em.21dtv.com/songs/60148804.mkv
景子谦+初晴VAN-神来之笔,http://em.21dtv.com/songs/60148803.mkv
昭昭-傻子才悲伤,http://em.21dtv.com/songs/60148802.mkv
星月组合-爱情路上风雨多,http://em.21dtv.com/songs/60148801.mkv
星月组合-慢慢老去,http://em.21dtv.com/songs/60148800.mkv
明亮组合-时代节拍,http://em.21dtv.com/songs/60148799.mkv
托尼-道歉,http://em.21dtv.com/songs/60148798.mkv
戚薇+VAVA-镜像,http://em.21dtv.com/songs/60148797.mkv
张龙珍-爱怎么继续,http://em.21dtv.com/songs/60148796.mkv
张莹莹-三生再三世,http://em.21dtv.com/songs/60148795.mkv
张磊-夜晚的天空,http://em.21dtv.com/songs/60148794.mkv
张杰-九妹,http://em.21dtv.com/songs/60148793.mkv
张忆亚-小女生,http://em.21dtv.com/songs/60148792.mkv
张伦-我的老爸老妈,http://em.21dtv.com/songs/60148791.mkv
庄心妍-梦诛缘忆暖冬,http://em.21dtv.com/songs/60148790.mkv
庄心妍-最美的瞬间,http://em.21dtv.com/songs/60148789.mkv
带泪的鱼-记忆总让人哭泣,http://em.21dtv.com/songs/60148788.mkv
带泪的鱼-噩梦,http://em.21dtv.com/songs/60148787.mkv
岑雨桥-HAPPY IN THE NIGHT,http://em.21dtv.com/songs/60148786.mkv
居子铃-再续那千年奇缘,http://em.21dtv.com/songs/60148785.mkv
尚芸菲-不怕,http://em.21dtv.com/songs/60148784.mkv
少司命+新乐尘符-不归人,http://em.21dtv.com/songs/60148783.mkv
宫婷婷-我的天空,http://em.21dtv.com/songs/60148782.mkv
孤独浪子-美丽的地方,http://em.21dtv.com/songs/60148781.mkv
孟飞-感谢军旅路上有你,http://em.21dtv.com/songs/60148780.mkv
孙莞-凛冽,http://em.21dtv.com/songs/60148779.mkv
孙琪-南方以南,http://em.21dtv.com/songs/60148778.mkv
孙琪-众里寻你,http://em.21dtv.com/songs/60148777.mkv
大庆小芳-坐上高铁去北京,http://em.21dtv.com/songs/60148776.mkv
大庆小芳-一辈子都好好的,http://em.21dtv.com/songs/60148775.mkv
大壮-差一步,http://em.21dtv.com/songs/60148774.mkv
大喇叭组合-来碗烩面,http://em.21dtv.com/songs/60148773.mkv
夏天ALEX-灯火阑珊处,http://em.21dtv.com/songs/60148772.mkv
夏天ALEX-我是你伤心的时候才想起的人,http://em.21dtv.com/songs/60148771.mkv
夏天ALEX-心照不宣,http://em.21dtv.com/songs/60148770.mkv
夏天ALEX-不搭,http://em.21dtv.com/songs/60148769.mkv
唐古-画缘,http://em.21dtv.com/songs/60148768.mkv
和平路北-I'M OK,http://em.21dtv.com/songs/60148767.mkv
周扬-阿妈的期盼,http://em.21dtv.com/songs/60148766.mkv
周扬-梦中的额吉,http://em.21dtv.com/songs/60148765.mkv
周兴哲-WITHOUT HER,http://em.21dtv.com/songs/60148764.mkv
吴英绪-爱你都给你,http://em.21dtv.com/songs/60148763.mkv
吴瑕-独立日,http://em.21dtv.com/songs/60148762.mkv
吴瑕-我的大篷车,http://em.21dtv.com/songs/60148761.mkv
吴树雄-向往自由,http://em.21dtv.com/songs/60148760.mkv
吴周胜-选择了我又伤害我,http://em.21dtv.com/songs/60148759.mkv
吴丹妮-小拥抱,http://em.21dtv.com/songs/60148758.mkv
原子霏-逃不掉,http://em.21dtv.com/songs/60148757.mkv
卿松-你还好吗,http://em.21dtv.com/songs/60148756.mkv
占凤生-爹和娘,http://em.21dtv.com/songs/60148755.mkv
南宫嘉骏-快手情缘,http://em.21dtv.com/songs/60148754.mkv
华晨宇-代号魂斗罗,http://em.21dtv.com/songs/60148753.mkv
刘明湘-谢谢收看,http://em.21dtv.com/songs/60148752.mkv
刘帅良-我要你,http://em.21dtv.com/songs/60148751.mkv
关菊英-我本无罪,http://em.21dtv.com/songs/60148750.mkv
六哲-爱谁谁,http://em.21dtv.com/songs/60148749.mkv
何龙雨-水一样的母亲,http://em.21dtv.com/songs/60148748.mkv
伍语涵-青春酸甜口,http://em.21dtv.com/songs/60148747.mkv
代理仁-这个年纪,http://em.21dtv.com/songs/60148746.mkv
于海航-浮生录,http://em.21dtv.com/songs/60148745.mkv
严爵+香奈儿-LOVE TODAY,http://em.21dtv.com/songs/60148744.mkv
丁明伟-离开以后,http://em.21dtv.com/songs/60148743.mkv
丁明伟-我类想你,http://em.21dtv.com/songs/60148742.mkv
丁子峻-拥抱月的太阳,http://em.21dtv.com/songs/60148741.mkv
ZERO-乌龙情歌,http://em.21dtv.com/songs/60148740.mkv
TEAMSPARK-宝贝宝贝,http://em.21dtv.com/songs/60148739.mkv
ROY KIM-那该多好,http://em.21dtv.com/songs/60148738.mkv
O.WHEN-FALL IN LOVE,http://em.21dtv.com/songs/60148737.mkv
MARINA杨洋+熊天平-幸福像阳光一样,http://em.21dtv.com/songs/60148736.mkv
MAD KOIN+BASICK-DRUNKEN,http://em.21dtv.com/songs/60148735.mkv
HENRY-IT'S YOU,http://em.21dtv.com/songs/60148734.mkv
HAEBIN-EVERYDAY,http://em.21dtv.com/songs/60148733.mkv
HAEA-PARIS PARTY,http://em.21dtv.com/songs/60148732.mkv
GALA-你,http://em.21dtv.com/songs/60148731.mkv
GAI-大师,http://em.21dtv.com/songs/60148730.mkv
FS-YOU ARE BY MY SIDE,http://em.21dtv.com/songs/60148729.mkv
BBT-MR.LEE,http://em.21dtv.com/songs/60148728.mkv
ALAN-乐此不疲,http://em.21dtv.com/songs/60148727.mkv
龙千玉-陪阮到老,http://em.21dtv.com/songs/60148726.mkv
黎晓阳-自由泳,http://em.21dtv.com/songs/60148725.mkv
黄孝恩-误会,http://em.21dtv.com/songs/60148724.mkv
鲍国-妹妹妹妹我爱你,http://em.21dtv.com/songs/60148723.mkv
鲍国-向前方,http://em.21dtv.com/songs/60148722.mkv
高音敏子-情醉芙蓉凰,http://em.21dtv.com/songs/60148721.mkv
高睿-结婚吧,http://em.21dtv.com/songs/60148720.mkv
马艺航-美人鱼,http://em.21dtv.com/songs/60148719.mkv
马云+王菲-风清扬,http://em.21dtv.com/songs/60148718.mkv
风小筝-回忆的日记本,http://em.21dtv.com/songs/60148717.mkv
顽童MJ116-SPOTLIGHT,http://em.21dtv.com/songs/60148716.mkv
韩安旭-失恋笔记,http://em.21dtv.com/songs/60148715.mkv
静静姑娘-错过,http://em.21dtv.com/songs/60148714.mkv
陌小聪-一个人去流浪,http://em.21dtv.com/songs/60148713.mkv
陈鹏-已经长大了,http://em.21dtv.com/songs/60148712.mkv
陈雅森-烟,http://em.21dtv.com/songs/60148711.mkv
陈西洋-闭嘴别再拍马屁,http://em.21dtv.com/songs/60148710.mkv
阿喜林育品-遇见你,http://em.21dtv.com/songs/60148709.mkv
阿兰-乐此不疲,http://em.21dtv.com/songs/60148708.mkv
阳斌-花好月圆夜,http://em.21dtv.com/songs/60148707.mkv
钟舒漫-BE WATER MY FRIEND,http://em.21dtv.com/songs/60148706.mkv
金南玲-春风十里不如你,http://em.21dtv.com/songs/60148705.mkv
郑原青-第三秒心跳,http://em.21dtv.com/songs/60148704.mkv
郑兴-爱情朝九晚五,http://em.21dtv.com/songs/60148703.mkv
路童+段彤-恨透了你,http://em.21dtv.com/songs/60148702.mkv
贺敬轩-最美遇见,http://em.21dtv.com/songs/60148701.mkv
许靖韵-被讨厌的勇气,http://em.21dtv.com/songs/60148700.mkv
覃源-不低头的勇敢,http://em.21dtv.com/songs/60148699.mkv
范博-心的方向,http://em.21dtv.com/songs/60148698.mkv
花不弃-圈套,http://em.21dtv.com/songs/60148697.mkv
胡梅雄-军工路516号的夜晚,http://em.21dtv.com/songs/60148696.mkv

歌曲之九第二十八段,#genre#
胜东-缺氧,http://em.21dtv.com/songs/60148695.mkv
群星-银河系音雄联盟,http://em.21dtv.com/songs/60148694.mkv
罗成萍-不老的山寨,http://em.21dtv.com/songs/60148693.mkv
秋恩娜-不甘心,http://em.21dtv.com/songs/60148692.mkv
王浩信+HANA-欲言又止,http://em.21dtv.com/songs/60148691.mkv
潘辰-敢来就敢爱,http://em.21dtv.com/songs/60148690.mkv
梁帅+金钰儿-在最美的时光遇见你,http://em.21dtv.com/songs/60148689.mkv
杜佳-演技,http://em.21dtv.com/songs/60148688.mkv
李超-娘,http://em.21dtv.com/songs/60148687.mkv
李超-全家福,http://em.21dtv.com/songs/60148686.mkv
李本锡-给华仔的歌,http://em.21dtv.com/songs/60148685.mkv
李斯丹妮-LOVE+KISS,http://em.21dtv.com/songs/60148684.mkv
李宇春-口音,http://em.21dtv.com/songs/60148683.mkv
李宇春-一趟,http://em.21dtv.com/songs/60148682.mkv
李宇春-PRIVACY,http://em.21dtv.com/songs/60148681.mkv
李予溪-傻的可以,http://em.21dtv.com/songs/60148680.mkv
曾舜晞-THANK YOU,http://em.21dtv.com/songs/60148679.mkv
曹久忆-爱人城堡,http://em.21dtv.com/songs/60148678.mkv
曲调悠扬-秋天的泪,http://em.21dtv.com/songs/60148677.mkv
晨熙-别说对不起,http://em.21dtv.com/songs/60148676.mkv
易烊千玺+关晓彤+王嘉-拥抱你,http://em.21dtv.com/songs/60148675.mkv
时杰-游子念爹娘,http://em.21dtv.com/songs/60148674.mkv
方炯镔-只剩爱,http://em.21dtv.com/songs/60148673.mkv
拉巴扎西-逝去的爱,http://em.21dtv.com/songs/60148672.mkv
徐誉滕-春花秋月夏杜鹃,http://em.21dtv.com/songs/60148671.mkv
张肇彧-命中注定的我们,http://em.21dtv.com/songs/60148670.mkv
张小耀-下辈子让我做你的红颜知己,http://em.21dtv.com/songs/60148669.mkv
张大川-相爱的人相思不相守,http://em.21dtv.com/songs/60148668.mkv
巴特-义堂,http://em.21dtv.com/songs/60148667.mkv
崔子格-我只愿相信你,http://em.21dtv.com/songs/60148666.mkv
小背心-小背心,http://em.21dtv.com/songs/60148665.mkv
安苏羽+张兮沐-猜忌,http://em.21dtv.com/songs/60148664.mkv
安苏羽-梦里的月光,http://em.21dtv.com/songs/60148663.mkv
宇宙人+熊仔-BON BON BON BON,http://em.21dtv.com/songs/60148662.mkv
宁新兵-妈妈眼中的泪花,http://em.21dtv.com/songs/60148661.mkv
孙琪-默,http://em.21dtv.com/songs/60148660.mkv
孙琪-妈妈礼赞,http://em.21dtv.com/songs/60148659.mkv
孙海洋-自信歌,http://em.21dtv.com/songs/60148658.mkv
大庆小芳-5发4爱你1辈子,http://em.21dtv.com/songs/60148657.mkv
大哲-昨夜的酒,http://em.21dtv.com/songs/60148656.mkv
吴英绪-梦想永不止步,http://em.21dtv.com/songs/60148655.mkv
吴英绪-我的好闺女,http://em.21dtv.com/songs/60148654.mkv
吴芊兴-祝福上师,http://em.21dtv.com/songs/60148653.mkv
古娇-习惯,http://em.21dtv.com/songs/60148652.mkv
华子歌-听佛说,http://em.21dtv.com/songs/60148651.mkv
刘贵贤-小白杨,http://em.21dtv.com/songs/60148650.mkv
刘增瞳+箱子君-定义友情,http://em.21dtv.com/songs/60148649.mkv
冷漠-红颜劫,http://em.21dtv.com/songs/60148648.mkv
冯杰防-防骗歌,http://em.21dtv.com/songs/60148647.mkv
光良-造天气的人,http://em.21dtv.com/songs/60148646.mkv
光泽+G.Z乐团-重生,http://em.21dtv.com/songs/60148645.mkv
佟骏-颁金乌春,http://em.21dtv.com/songs/60148644.mkv
何柏诚-小宝贝,http://em.21dtv.com/songs/60148643.mkv
九日-麻花姑娘,http://em.21dtv.com/songs/60148642.mkv
万妮达-场上称霸,http://em.21dtv.com/songs/60148641.mkv
七郎-流浪狗,http://em.21dtv.com/songs/60148640.mkv
丁可欣-抚心自问,http://em.21dtv.com/songs/60148639.mkv
TRASH-黑夜的星,http://em.21dtv.com/songs/60148638.mkv
THE ONE-想喝一杯酒,http://em.21dtv.com/songs/60148637.mkv
SEO-你的世界,http://em.21dtv.com/songs/60148636.mkv
MC小秘-邸晶晶,http://em.21dtv.com/songs/60148635.mkv
MC东东他哥-我的小可爱,http://em.21dtv.com/songs/60148634.mkv
J.Y.PARK+HEIZE-REGRETS,http://em.21dtv.com/songs/60148633.mkv
GOLDEN CHILD-LOVE LETTER,http://em.21dtv.com/songs/60148632.mkv
GAI-菜商卡头和车手,http://em.21dtv.com/songs/60148631.mkv
FS-生命协奏曲,http://em.21dtv.com/songs/60148630.mkv
FS-有你真好,http://em.21dtv.com/songs/60148629.mkv
EVERY SINGLE DAY-GO BACK,http://em.21dtv.com/songs/60148628.mkv
DAVICHI-今天也在思念,http://em.21dtv.com/songs/60148627.mkv
BROTHERSU+SEO-当你沉睡时,http://em.21dtv.com/songs/60148626.mkv
BIGDOG王可-KEEP THE FEELING,http://em.21dtv.com/songs/60148625.mkv
齐秦+秦宇子-狼,http://em.21dtv.com/songs/60148520.mkv
齐秦-如果云知道,http://em.21dtv.com/songs/60148519.mkv
黑龙+张海林-兄弟情,http://em.21dtv.com/songs/60148518.mkv
黎明-两个人的烟火,http://em.21dtv.com/songs/60148517.mkv
黄龄+张微+李博+霍上-HIGH歌,http://em.21dtv.com/songs/60148516.mkv
黄家强-光辉岁月,http://em.21dtv.com/songs/60148515.mkv
黄品源+万芳-小薇,http://em.21dtv.com/songs/60148514.mkv
鲸鱼岛乐队-I MISS YOU,http://em.21dtv.com/songs/60148513.mkv
高进+小沈阳-男人歌,http://em.21dtv.com/songs/60148512.mkv
高安-勿忘你,http://em.21dtv.com/songs/60148511.mkv
马健涛-新包容,http://em.21dtv.com/songs/60148509.mkv
韩磊+隋佶辰+王小小+李晓旭-走四方,http://em.21dtv.com/songs/60148508.mkv
