精彩漫画小说（1171个听书）推荐,#genre#
【已完结💥】虾仁穿越到大明，一不小心成了老朱身边的摄政王，又一不小心，成了大明首富！《虾仁穿大明，老朱求我当皇帝》搞笑 動畫 柒柒漫舍,https://www.youtube.com/watch?v=mq1Uy1TIy8w
【已完结💥】穿越到了古代，有钱有权又有兵，还有系统和军火库！你说要满门抄斩？《开局皇帝威胁我？直接掏出军火库横杀四方！》小说 古代 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=7-GUIkwdwCU
【已完结💥】钻石王老五虾仁穿越古代，成了个被赶出了家门的弃子。开局就被退婚，却因一首词进入了贵人的眼。《开局成弃子？摊牌了我是诗仙》動畫 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=1D3FUihxPO4
【已完结💥】虾仁穿越古代，当女帝问起南涝北旱时，南水北调了解一下。当女帝问起粮食不足时，李凡：杂交水稻了解一下。《虾仁穿古代，却不知娘子是女帝》動畫 古代 沙雕 柒柒漫舍 animation,https://www.youtube.com/watch?v=zV3dMHY-ca4
【41小时完结💥】穿越明初成为朱元璋的好大孙，有兵有钱有点田，当个咸鱼王也挺好，但是老朱总给我画饼？《穿成大明朱允熥，老朱说我是好圣孙》大明 穿越 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=wZtUOX4lXH0
【已完结💥】虾仁穿越到古代成为一个秀才，在吃野菜充饥，家徒四壁的时候官府送来了漂亮媳妇，却没想虾仁从此崛起了！《穿越古代当秀才，开局官府发了三个漂亮媳妇》穿越 小说 古代 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=3tNJfC-uOlU
【已完结💥】逛青楼、修水利、杀匈奴、荡倭寇…… 我是大华第一逍遥王——虾仁！《开局发配边疆，虾仁在封地为非作歹》古代 穿越 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=H7rqxDg0qHg
【已完结💥】虾仁穿成朱元璋他爹朱五四，以前穿越每次都是被朱元璋揍，这次该轮到我出拳了！《穿越大明，吾儿朱元璋》小说 沙雕动画 穿越 大明 柒柒漫舍 animation,https://www.youtube.com/watch?v=gtP4RPEBV30
【已完结💥】穿越到大唐，绑定了超级超市系统，只想开个超市摆烂，李世民却要给我封王还说女儿任我挑！《我在大唐开超市，长乐公主找我买口红》古代 穿越 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=XS92N7tY_-E
【已完结💥】皇帝皇子都要杀我？那我只能训练出一支无敌的特种部队自保！《魂穿废物皇子：敌人逼我做皇帝？》穿越 古代 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=HiD6aNjH96I
【已完结💥】开局手指李世民道：李二，你这皇位也别做了！只因穿越大唐成为房玄龄的儿子，被皇帝定亲高阳公主！《穿越大唐逼我娶高阳，我屠你满门》穿越 大唐 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=99kLdBK4Zrk
【已完结💥】穿越到宋末，偶遇李清照，这下误会大了……《穿越宋末，我竟然捡到了属性?》穿越 小说 宋朝 历史 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=27v565CHyHo
【已完结💥】穿越到古代揭不开锅了？直接到空间里的超级商场拿出东北大米！！《穿越古代：我的空间有军火》穿越 古代 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=5xE5QJUoZxM
【已完结💥】古汉语研究生朱虾仁穿越成为大明山村一家的幼童，面对木讷父亲泼辣娘和一水的极品亲戚，虾仁靠着几千年的历史积累直接逆袭成功！《大明：寒门崛起朱虾仁》沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=dTlj3SBXJh4
【已完结💥】秦始皇嬴政端起一块西瓜：先生讲讲大秦吧！我：大秦亡啦！《穿越大秦，腹黑始皇在线吃瓜》穿越 大秦 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=36d6j25wClE
【已完结💥】虾仁穿大明成为晋王朱棡，斩内贼，平外患，经济、科学、医药全方位发展，开创一个不一样的大明《虾仁穿越大明，妙云闯王府逼我娶她》穿越 大明 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=9Oijx24aHF4
【已完结💥】开局向曹操自爆穿越者身份却无人信？那不得不做点什么了！《虾仁穿三国，挖典韦收许褚乱世三国横着走》穿越 三国 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=6mj-FwOhWlM
【已完结💥】穿越到大唐成为李世民的四岁儿子，并且觉醒混世魔王系统，在系统的帮助下文武双全定江山！《四岁熊孩子闯大唐，李世民都被他整懵了》穿越 大唐 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=OKYH3src1IE
【已完结💥】穿越到古代寒门，家里一穷二白，王渊却开始败家了，只是怎么越败家越有钱，就连天下都快成这个寒门败家子的了！《穿越古代寒门，越败家越有钱》穿越 古代 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=UFU6HxMWNB0
【已完结💥】抽水马桶为何物？镜子又为何物？这一切新鲜事物的出现都因为穿越而来的虾仁！《穿越古代当县令，从震惊皇帝开始玩转朝堂》穿越 古代 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=3pXWMyVc9rY
【已完结💥】虾仁穿越成为大汉皇长孙，首先改变自己被噶的命运，也改变了大汉的命运！《穿越大汉虾皇孙，汉武帝让我快快登基》穿越 大汉 沙雕动画 柒柒漫舍 虾仁 animation,https://www.youtube.com/watch?v=O28Wtk1QZ-w
【已完结💥】刚穿越修仙界就被骗到黑户宗门，一本破功法领悟了绝世剑意，一口破锅练出绝世丹药，随便练练修为就已经接近圣人了！《我在黑户宗门修仙，随便练练就无敌了》穿越 修仙 玄幻 柒柒漫舍,https://www.youtube.com/watch?v=LHpP6x8psdI
三国鼎立后关羽若被救，蜀汉能否中兴？看虾仁如何改写历史？《穿越三国，携手诸葛亮，匡扶汉室！》三国 关羽 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=zNBd5J_hqpI
【已完结💥】请父皇赴死，将皇位传给儿臣虾仁！始皇听了不生气反而要传位给虾仁！《杀神附体，虾仁开局请始皇赴死》系统 沙雕动画 大秦 柒柒漫舍 animation,https://www.youtube.com/watch?v=2GDTe-hp4fo
【已完结💥】这个虾仁穿越到大唐并觉醒改造系统，直接改造美酒和红烧肉，震惊李世民！《大唐虾掌柜，改造大唐从养猪开始》穿越 大唐 搞笑 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=hRmc1xSb83Q
【已完结💥】穿越回大唐，开局就被系统坑，把李世民气的直跺脚！《穿越大唐，从顺手牵羊长乐公主的肚兜开始无敌！》搞笑 穿越 大唐 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=pNrRg4UUKiA
【已完结💥】穿越大唐开局把李世民当成亲爹，制新茶、制细盐、赚钱…一直帮老李打工！老李感慨道：朕这个儿子不简单啊~~《我在大唐帮李世民打工》穿越 大唐 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=ZWlTyqMxMuc
【已完结💥】虾仁穿越就成朱元璋的嫡孙，开局爹就病倒了，既然穿越了那就要做最厉害的虾仁，先用阿莫西林治好朱标，最后当皇帝、改造大明！《大明虾允熥，从打造先进大明开始当皇帝》穿越 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=ZTkdqnZjNEk
【已完结💥】打劫到鬼上身是什么样的体验？妖魔鬼怪：这个人渣居然绑架我们，还有王法吗？还有法律吗？《猛男打劫，从打劫女鬼开始化身悍匪》搞笑 都市 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=OPpdfz0JzHQ
【已完结🔥】一觉醒来成为古代一个王爷，脑海中多了个系统，可以召唤华夏所有武将！《穿越古代，系统逼我称霸天下》穿越 古代 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=9UPzCVyD_WE
【已完结🔥】虾仁重生成为宋钦宗，开局任务：阻止靖康之耻发生！该怎么办，在线等！《重生成为宋钦宗，从金军围城开始逆袭》穿越 宋朝 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=2TFW_mtZRPM
【已完结🔥】意外穿越到抗战世界，激活功勋系统，只要杀敌立功，然后可以兑换未来世界的武器装备。 第十代苍龙战机、航天母舰、玄武坦克等等……《穿越抗战，开局一把巴雷特扭转战局》沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=HZAPYs6pGuY
【已完结🔥】虾仁现在很后悔，早知道要穿越，应该学会怎么制造火药，专门制造玻璃，现在啥也不会，那就只能抱紧曹操的大腿了！《穿越三国，辅佐曹操打天下》穿越 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=dxIVIanp7X0
【已完结🔥】虾仁穿越到古代，面临三年后满门抄斩的结局，只要舔女主三年就能得到军火库的加持，现在军火库已到账，从今以后谁也不能大声和本虾说话！《军火库已到账，请叫我硬气虾》穿越 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=BP4f04cy2GE
【已完结💥】穿越大唐成为八岁皇子，签到八年激活帝王情绪系统，只要完成任务就能获得奖励！《大唐八岁虾皇子，气疯李世民》搞笑 小说 沙雕动画 柒柒漫舍 大唐 animation,https://www.youtube.com/watch?v=BewM_EUwfDU
【已完结🔥】穿越到大唐，成为李世民最小的皇子，并且觉醒系统，只要惹怒李世民就能获得奖励，老李，气死你我可不偿命啊！《我在大唐当逆子》穿越 大唐 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=K3yPbLXs-M0
【已完结🔥】虾仁身为大秦宰相，却每天吃糠咽菜，权势滔天却不如乞丐！就这还有人举报虾仁贪污国库，密谋造反；秦始皇前往查看虾仁的府邸，却哭着求我赶紧贪污！《穿越大秦，秦始皇求我贪污》沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=3mgtmLXa0XE
【已完结🔥】本要被封为异姓王的虾将军却被皇帝极力反对，面对李唐皇室的出尔反尔，虾仁在麾下20万虾大兵的拥护下直接黄袍加身！《我在大唐被迫黄袍加身》大唐 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=AdBARVoNm6o
【已完结🔥】穿越成为铜角金棺中的僵尸，刚出来就要被道士镇压？幸好觉醒系统，臭道士，欺尸太甚！《这个僵尸自带系统！》搞笑 穿越 僵尸 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=VyCj81JgcOQ
【已完结💥】家族被灭？惨遭羞辱？七年后，他直接携带诸位师父的通天本领强势归来！《携带通天本领回都市》都市 修炼 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=z69b0IQAF5c
【已完结🔥】大唐世界里我平吐蕃，灭南诏，破突厥，推行农业发展，改良优质水稻；现代世界里我悄悄成为首富！《我在大唐开杂货铺》穿越 大唐 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=tYX8CwFeP10
【已完结🔥】穿越大明成为朱雄英，意外绑定系统，只要国运增强，便可获得奖励！朱元璋看着土豆、大明铁路规划图、军工厂器械等物品直呼：好圣孙！《最狠虾皇孙》穿越 大明 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=cUt4lsM8Uco
【已完结💥】秦始皇为了能统治全宇宙，便开始探索太空的奥秘，不料却误入时空乱流自己又穿越回另一个时空的大秦，只是这次变成了自己第十八个儿子公子刁《穿越大秦，嬴政成了自己的儿子》沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=zpfYdglZz6Q
【已完结🔥】虾仁穿越到大唐，成为家族里的独苗。纨绔？二世祖？斗鸡走狗？更是大唐的话事人、长辈眼里的孩子，大唐的希望！《我在大唐的逆袭记》穿越 大唐 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=LZ8inCJa7EI
【已完结🔥】虾仁穿越到大明一个白痴王爷身上，得到咸鱼系统，哪知朱元璋能偷听心声。不想当皇太孙，没门！《穿越大明成白痴王爷，皇太孙之位强塞来》穿越 大明 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=2XiktJrGIAU
【已完结🔥】穿越到秦朝，和老爹说道：始皇帝三年之后必死，我们早做准备造反吧！没想到便宜老爹同意了。顿时兴教育，练新军。结果便宜老爹摊牌了，说他是秦始皇。《穿越大秦，我的老爹竟然是秦始皇》柒柒漫舍,https://www.youtube.com/watch?v=Ta91f3T5f3c
【已完结🔥】穿越到玄幻世界，开局觉醒混沌剑体，更是得到签到系统；一上来就硬刚天劫，把天劫化身打受伤！《我反正无敌，你们随意》穿越 修仙 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=KfanF5B_UP8
【已完结🔥】虾仁穿越到大唐一村落，碰巧遇见微服私访的李世民并将其认作亲爹！从此带着李世民搞生产、搞科技、搞经济！李世民直言：这个儿子，他不简单！《虾仁穿大唐：开局把李世民当亲爹》沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=1bnu9JD6GIc
【已完结🔥】月薪2000的实习律师开局觉醒最强律师系统，有了外挂后，直接秀翻全场，全球震惊！《我一句话，死刑犯在法庭无罪释放》律师 沙雕动画 都市 柒柒漫舍 animation,https://www.youtube.com/watch?v=RD88rCKds-g
【已完结🔥】穿越到大明成为朱由检，李自成，多尔衮想要灭我？那就都送你们去见上帝！《穿成崇祯皇帝，我为大明续国运》穿越 沙雕动画 柒柒漫舍 animation,https://www.youtube.com/watch?v=W2g4eiHl2lQ
【已完结🔥】穿越到电视剧四合院世界里还成为男猪角，面对着物资匮乏，人人都吃不饱的时候，我直接觉醒系统，还在系统里搞起了养殖！《穿越四九城，我在系统里搞养殖》穿越 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=DP_1ZTmlSBQ
【已完结🔥】秦始皇统一六国后就获得了传送门系统，可以穿越到两千年后的现代；看到遍地的宝贝直流口水，铁路、飞机大炮、水电站统统都搬，直接打造现代化大秦！《大秦外挂金手指，从打造现代化大秦开始》柒柒漫舍,https://www.youtube.com/watch?v=1jmLPEEJ668
【已完结🔥】虾仁的爹娘被水匪害死，少年虾仁便发誓若有万夫力，定要杀尽天下水匪！意外遇到一个大侠当师傅，从此一个少年虾大侠开始崛起！《万夫莫开的虾将军，从远洋征服开始无敌》沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=ju75s6lEeHc
【大结局🔥】虾仁穿越成为朱允熥，开局撞柱奉天殿，却意外激活系统，系统上来就给我传国玉玺，那就不能逼我了，老朱！《穿成朱允熥，开局撞柱兵谏逼宫朱元璋》穿越 大明 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=te8zLTEi9pY
【已完结🔥】大唐长乐公主，打开闺房里一道门居然穿越到21世纪；而身处21世纪的我夜里发现房间里多了一个大唐而来的长乐公主！《大唐：我家卧室通长乐闺房》穿越 大唐 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=Az983u_yJUk
【已完结🔥】少年苏牧，修混沌仙法，以丹田开辟暗脉！十八浮屠塔，锁死众多强者神魂，仙帝神魂？照样填脉！一剑混沌开，一剑阴阳晓！《造仙成神，皆在一念之间！》修仙 沙雕动画 柒柒漫舍,https://www.youtube.com/watch?v=VrgpjcrUns4
