《海阔潮生》| 讲述世界级中国企业,#genre#
城下白骨累累 城墙通体白色 这座消失几百年匈奴都城为何千年不倒？《航拍中国》第一季 陕西【CCTV纪录】,https://www.youtube.com/watch?v=yo_tQXtoiBE
全球最大的黄土高原 不止千沟万壑 还有最肥沃的土壤！《航拍中国》第一季 陕西【CCTV纪录】,https://www.youtube.com/watch?v=8Sqm82B_cqg
唐僧取回来的经书你见过吗？大雁塔里面竟然有这么多奇珍异宝！《航拍中国》第一季 陕西【CCTV纪录】,https://www.youtube.com/watch?v=ewjW7zhC4QY
国宝不止四川有 这里还有棕色大熊猫！《航拍中国》第一季 陕西【CCTV纪录】,https://www.youtube.com/watch?v=HYhq5lpldwI
世界上最早发现 也是最晚灭绝的恐龙群竟是彩色的？《航拍中国》第一季 黑龙江【CCTV纪录】,https://www.youtube.com/watch?v=p8ESLwSUF2M
中国距离俄罗斯最近的地方在哪里？这里的人们出国比出城近！《航拍中国》第一季 黑龙江【CCTV纪录】,https://www.youtube.com/watch?v=RlAA6_6T7n0
冰雪王国的浪漫 白天的冰雪大世界也一样震撼！《航拍中国》第一季 黑龙江【CCTV纪录】,https://www.youtube.com/watch?v=oPtc2J97j1Q
人类的海岸卫士明明是绿色却要叫做“红树林”！《航拍中国》第一季 海南【CCTV纪录】,https://www.youtube.com/watch?v=a6Wu4TCvbLg
在南湾猴岛被猴子包围 念紧箍咒有用吗？《航拍中国》第一季 海南【CCTV纪录】,https://www.youtube.com/watch?v=mlijiBm_NQ4
海南岛不仅有金色沙滩 椰林风情 还有100多座大大小小的火山 这些火山还能调节温度！《航拍中国》第一季 海南【CCTV纪录】,https://www.youtube.com/watch?v=diymGiwanbs
中国空间站为何离不开文昌发射场？原因竟是地理位置！《航拍中国》第一季 海南【CCTV纪录】,https://www.youtube.com/watch?v=OHQ32SD4DIE
与世隔绝的森林海洋 100多年来很少有人踏足 它还有这样的一个浪漫传说！《航拍中国》第一季 海南【CCTV纪录】,https://www.youtube.com/watch?v=67SypuIKMe4
每一颗大树都可以储水2.5吨 蒸发速度却比海水快 这种神奇的植物生长在沙漠旁！《航拍中国》第一季 新疆【CCTV纪录】,https://www.youtube.com/watch?v=0GKMN122uJ0
亿万年前水草丰茂的动物乐园 如今这里的每一寸土地都贵比黄金！《航拍中国》第一季 新疆【CCTV纪录】,https://www.youtube.com/watch?v=re7K_VUZJmQ
寸草不生的火焰山隔壁生长着中国最甜的葡萄？这个古代奇迹工程功不可没！《航拍中国》第一季 新疆【CCTV纪录】,https://www.youtube.com/watch?v=8H6zdcY93nU
什么样的风景可以惊艳山谷？塞上江南！《航拍中国》第一季 新疆【CCTV纪录】,https://www.youtube.com/watch?v=nyob65W7fUQ
这样的新疆你心动了吗？只要找准角度就能在开都河同时看到九个太阳！《航拍中国》第一季 新疆【CCTV纪录】,https://www.youtube.com/watch?v=tLCFOnXKcag
号称“中国古代舞蹈活化石” 探秘千载非遗——南丰傩舞成为信仰的文明密码！《航拍中国》第一季 江西【CCTV纪录】,https://www.youtube.com/watch?v=uDiC3Z4ZPhc
龙虎山峭壁上的悬棺古人是如何放上去的？这个千古之谜至今未解！《航拍中国》第一季 江西【CCTV纪录】,https://www.youtube.com/watch?v=cEurrazLzZo
被誉为“东方的古罗马城堡” 江西龙南的客家围屋暗藏着生存玄机！《航拍中国》第一季 江西【CCTV纪录】,https://www.youtube.com/watch?v=troEYUizogc
这里是繁花落后的诗意乌托邦 到婺源来一场绿野仙踪！《航拍中国》第一季 江西【CCTV纪录】,https://www.youtube.com/watch?v=bhuBqBceeno
这里是繁花落后的诗意乌托邦 到婺源来一场绿野仙踪！《航拍中国》第一季 江西【CCTV纪录】,https://www.youtube.com/watch?v=bhuBqBceeno
镜泊湖是世界上第一大火山熔岩堰塞湖 集大湖泊大熔岩于一身的奇特景观举世罕见！《航拍中国》第一季 黑龙江【CCTV纪录】,https://www.youtube.com/watch?v=z0P-k-Al1lg
库尔滨的冬天足以惊艳全世界！满山的雾凇如一场美出天际的视觉盛宴 《航拍中国》第一季 黑龙江【CCTV纪录】,https://www.youtube.com/watch?v=r-Qrjp7IBbg
最美中俄边境线！龙江第一湾上的“神秘”森林小岛只能看却不能走进 《航拍中国》第一季 黑龙江【CCTV纪录】,https://www.youtube.com/watch?v=QAJTzJNBHwI
冰雪天地鱼满仓 在黑龙江冰钓冬捕那绝对是一件带劲的事！《航拍中国》第一季 黑龙江【CCTV纪录】,https://www.youtube.com/watch?v=9XPhP5dfvTs
秦岭到底有什么独特之处 能被称为中华“龙脉”？《航拍中国》第一季 陕西【CCTV纪录】,https://www.youtube.com/watch?v=z1uhxx6ozqg
地球上70%的黄土都集中在这里 黄土高原为何不像其他高原那样“坚固”？《航拍中国》第一季 陕西【CCTV纪录】,https://www.youtube.com/watch?v=8e8j71If9WA
秦始皇皇陵总面积竟相当于63个北京故宫！8000件兵马俑构建出了一支规模空前的地下军团 《航拍中国》第一季 陕西【CCTV纪录】,https://www.youtube.com/watch?v=1fpPsAJo0Ls
七连屿如仙子般星光璀璨悬浮于大海之上 在陆地与海洋之间描画出绚丽的色彩拼图！《航拍中国》第一季 海南【CCTV纪录】,https://www.youtube.com/watch?v=PA3wdulN5jY
海南这座“亚洲第一灯塔”是渔民前行的航标塔 然而关于它的传说更具神秘色彩！《航拍中国》第一季 海南【CCTV纪录】,https://www.youtube.com/watch?v=IzyAvk3-CMY
从小渔村到“外交小镇” 揭秘昔日“丑小鸭”如何华丽蜕变成“白天鹅”！《航拍中国》第一季 海南【CCTV纪录】,https://www.youtube.com/watch?v=Y0LSX-T7Br8
黎族这种古老的茅草船型屋 原来竟隐藏着渡海而来先辈们独特的生存智慧！《航拍中国》第一季 海南【CCTV纪录】,https://www.youtube.com/watch?v=1R11dlgWMiI
上海中心大厦以632米的高度刷新上海天际线 由此成为中国最高建筑！《航拍中国》第一季 上海【CCTV纪录】,https://www.youtube.com/watch?v=wH9pZCiGpjo
素有“动物联合国”之称的上海野生动物园 究竟住着哪些来自五大洲的动物？《航拍中国》第一季 上海【CCTV纪录】,https://www.youtube.com/watch?v=O4SNo41O930
从一根杆子到远东第一高塔 外滩这座“建筑”竟然已经工作了117年！《航拍中国》第一季 上海【CCTV纪录】,https://www.youtube.com/watch?v=1JZdsT1eNUw
新疆一定要给你点颜色！在这里万物都是色彩搭配的高手 《航拍中国》第一季 新疆【CCTV纪录】,https://www.youtube.com/watch?v=uxRGHCNkjuU
在伊犁河谷南面有一道风景绝美的杏花沟 漫山遍野的杏花美得动人心魄！《航拍中国》第一季 新疆【CCTV纪录】,https://www.youtube.com/watch?v=mYpQQ66THdg
在伊犁河谷南面有一道风景绝美的杏花沟 漫山遍野的杏花美得动人心魄！《航拍中国》第一季 新疆【CCTV纪录】,https://www.youtube.com/watch?v=mYpQQ66THdg
真实的火焰山是否如《西游记》中那般热？寸草不生的火焰山却在沟谷边葡萄成荫！《航拍中国》第一季 新疆【CCTV纪录】,https://www.youtube.com/watch?v=Eiya1jyPjao
《航拍中国》第三季 第三集：贵安樱花园 万亩花色连绵成海| CCTV纪录,https://www.youtube.com/watch?v=D5DIzxK_uE0
《颠簸货运路》精彩看点,#genre#
货运路上有多危险高山崎岖路段下坡路刹不住车令司机恐惧！《颠簸货运路》第一集【CCTV纪录】,https://www.youtube.com/watch?v=IulDiCSk0GQ
父子上阵跑运输 发车在即却遭遇超重危机引麻烦！《颠簸货运路》第三集【CCTV纪录】,https://www.youtube.com/watch?v=wCxU6bq42Bc
嫁给你就嫁给了颠簸！卡嫂连续16年陪丈夫跑车从不后悔！《颠簸货运路》第二集【CCTV纪录】,https://www.youtube.com/watch?v=RdsrKWMG910
运送蔬菜途中与其他大车发生碰撞 妻儿还在车上熟睡 吓得王帅惊出一身冷汗！《颠簸货运路》第四集【CCTV纪录】,https://www.youtube.com/watch?v=LXGaRKjFRCY
货运淡季为生计再次踏上西藏之旅 格尔木路段高反严重令卡嫂萌生退意！《颠簸货运路》第五集【CCTV纪录】,https://www.youtube.com/watch?v=C5ap_MHX0Uc
司机日夜颠簸赶到瑞丽 没有装到货物手还受伤了！《颠簸货运路》第六集【CCTV纪录】,https://www.youtube.com/watch?v=l7SjBvDDmsA
卡车女司机你见过吗？没想到车技一点也不逊色男司机！《颠簸货运路》第七集【CCTV纪录】,https://www.youtube.com/watch?v=zfdOUqROyKs
两姐妹不畏风雪 为还债养家冒险开大货车运煤！《颠簸货运路》第九集【CCTV纪录】,https://www.youtube.com/watch?v=OQlMfHL92jU
征途永无止境！追求自由的卡车人前往中国“北极”开启冒险之旅 《颠簸货运路》第八集【CCTV纪录】,https://www.youtube.com/watch?v=xsBiV_nslJc
临近春节运送紧急物资却遇上雨雪天气 面临无法按时交货的局面 老吴会做出怎样的抉择？《颠簸货运路》第十集【CCTV纪录】,https://www.youtube.com/watch?v=N8hwySgCeRw
《微观世界》| 以微观视觉 打开另一个奇妙世界,#genre#
《微观世界》第一集 养蜂人使用“欲擒故纵”的技巧目的何在？小小胡蜂贪恋美味却不知灭顶之灾即将到来【CCTV纪录】,https://www.youtube.com/watch?v=2rXSaxa_IjY
《微观世界》第二集 同样是黄猄蚁！为何有的“安逸享福”而雨林的黄猄蚁却面临严峻的生存挑战？【CCTV纪录】,https://www.youtube.com/watch?v=ptlpzWmqYT4
《微观世界 》第三集 人类对待白蚁采用了温和的“杀虫”方式 白蚁群为了“家族后代”竟大规模地牺牲自己！【CCTV纪录】,https://www.youtube.com/watch?v=QVRMZPxjgy8
《微观世界》第四集 繁华市区外的森林深处存在着无数小生命 它们的世界里在上演着哪些惊心动魄的生存故事？【CCTV纪录】,https://www.youtube.com/watch?v=ByZLZZ0-M1g
《微观世界》第五集  雄性丽纹龙遇到“心仪对象”瞬间兴奋了起来 然而它接下来的举动却险些让它丧失生命！【CCTV纪录】,https://www.youtube.com/watch?v=57VgvNNyF0c
《废奴》| 真实影像记录解放前后西藏的沧桑巨变,#genre#
《废奴》上集 这些亲历者和他们的故事 直接诠释了废除农奴制的必要性！【CCTV纪录】,https://www.youtube.com/watch?v=JoPWPqQd8RA
《废奴》下集 西藏曾经轰轰烈烈的民主改革运动历尽艰辛 终于在人类社会发展进步史上写下了光辉的一页！【CCTV纪录】,https://www.youtube.com/watch?v=Z0uc6w4PZHo
《渡江第一船》 | 一部渡江战役支前船工的口述史,#genre#
《渡江第一船》第一集 解放军为发起渡江战役已做好基本工作 不料征船工作却陷入瓶颈【CCTV纪录】,https://www.youtube.com/watch?v=8XMhmDYA2WY
《渡江第一船》第二集 突击大军对敌方桥头据点展开猛烈的攻击 而另一边“掘渠渡江”的计划正在悄然进行【CCTV纪录】,https://www.youtube.com/watch?v=M1JCh844Bqs
《渡江第一船》第三集 战士们不畏艰险勇敢向前 渡江战役的第一枪终于在惊心动魄的战斗中打响了！【CCTV纪录】,https://www.youtube.com/watch?v=vtW8MhWz5Q4
《渡江第一船》第四集 为中国历史翻开新篇章的“渡江第一船” 渡江之时究竟经历了怎样的磨难?【CCTV纪录】,https://www.youtube.com/watch?v=PCWCDyayslo
《他们与天地永存》| 精彩看点,#genre#
早已厌倦内战的郝梦龄军长 屡次请战转身北上抗日！《他们与天地永存》第一集【CCTV纪录】,https://www.youtube.com/watch?v=ORnRJxWGOgg
张甲洲利用假结婚的仪式 秘密组建了东北第一支抗日武装队伍《他们与天地永存》第一集【CCTV纪录】,https://www.youtube.com/watch?v=BoKsB3FAmDY
以寡敌众血战多时 何信在激战中英勇牺牲《他们与天地永存》第一集【CCTV纪录】,https://www.youtube.com/watch?v=6NLytzzDq4Q
一封封朴素的家书背后 凝结着刘中新浓浓的思亲之情 《他们与天地永存》第一集【CCTV纪录】,https://www.youtube.com/watch?v=sdSI_MWEAO0
学霸张甲洲面对国之危难 毅然决定投笔从戎 《他们与天地永存》第一集【CCTV纪录】,https://www.youtube.com/watch?v=jBnjBfhxfl4
《采集部落闯海人》| 精彩看点,#genre#
仅凭借一根空气软管在险恶的深海游猎 在海里停留的每一秒钟都是生死的博弈！《采集部落闯海人》【CCTV纪录】,https://www.youtube.com/watch?v=sIvhOIzEBTg
《采集部落》| 精彩看点,#genre#
在绝壁上奔走如飞 只为采到常人求而不得的珍宝！《采集部落》悬崖耳客【CCTV纪录】,https://www.youtube.com/watch?v=j7Adp2qnnXA
男子为了生活逼上百米悬崖 采摘岩耳成为他在刀尖上讨饭吃的营生手段 《采集部落》悬崖耳客【CCTV纪录】,https://www.youtube.com/watch?v=hCMj0Di5si8
男子心神向往痴迷捕蛇 进山遇上眼镜蛇上演“人蛇大战”！《采集部落》捕蛇者【CCTV纪录】,https://www.youtube.com/watch?v=FPuxk4C2lbw
一个充满传奇故事的村子 柳宗元的传世名篇《捕蛇者说》写的就是这里的故事！《采集部落》捕蛇者【CCTV纪录】,https://www.youtube.com/watch?v=Dl-xhxJiRv4
瑞丽喊沙村以花入菜 傣家百花宴更是独具特色的美食盛宴！《采集部落》第一集【CCTV纪录】,https://www.youtube.com/watch?v=4CGr0Ih-NKM
正宗的傣味有点酸 傣族偏爱酸味背后的原因让人佩服！《采集部落》第一集【CCTV纪录】,https://www.youtube.com/watch?v=Z1sSUSXDjEE
采菌高手采到一千多克菌王轰动十里八乡！先民流传的采摘技艺造就了后辈们辨别野生菌的慧眼 《采集部落》第二集【CCTV纪录】,https://www.youtube.com/watch?v=eh5bIlLbZ7A
野生菌中的贵族 香气扑鼻的虎掌菌曾是历代王朝纳贡的贡品之一！《采集部落》第二集【CCTV纪录】,https://www.youtube.com/watch?v=1nv0lYYMOdk
中华蜂成功落户密云实现中国本土物种保护 新一代养蜂人还带动当地人脱贫致富 《采集部落》第三集【CCTV纪录】,https://www.youtube.com/watch?v=9KVEYWZ-vc8
养殖中华蜂的三年努力因特大洪水付之东流 蜂农想出新招将蜜蜂养在悬崖上！《采集部落》第三集【CCTV纪录】,https://www.youtube.com/watch?v=SQrzpZi-QSI
靠海而生的“海碰子” 他们用健康和性命在深海中打捞鲍鱼海参！《采集部落》第四集【CCTV纪录】,https://www.youtube.com/watch?v=Cdulo5Bz2Vo
“海碰子” 深海作业经常遭受职业病困扰 严重的导致股骨头坏死 《采集部落》第四集【CCTV纪录】,https://www.youtube.com/watch?v=T2IAhaEWXdo
瑶药知识通过口口相传如今面临失传 他将瑶药方子进行“翻译”整理吸引了更多年轻人来学习！《采集部落》第五集【CCTV纪录】,https://www.youtube.com/watch?v=Ln4tNxqrvx8
山中无闲草百草都是药！瑶药郎潜入深山寻找三味珍贵药材 《采集部落》第五集【CCTV纪录】,https://www.youtube.com/watch?v=Pzdup8k2_rw
《寂静黄河滩》| 一个农民坎坷的环保之路,#genre#
《寂静黄河滩》国家一级鸟类大鸨面临着种种生存危机 农民志愿者的保护之路也变得异常坎坷【CCTV纪录】,https://www.youtube.com/watch?v=l84oDcWI_cI
《山里山外》| 讲述丹寨山里的人山外的事,#genre#
《山里山外》第一集 怎样通过旅游让石桥村热闹起来已是一大难题 而村干部潘玉华又该如何化解村民的迷惑？【CCTV纪录】,https://www.youtube.com/watch?v=ca9d3NokbJI
《山里山外》第二集 韦大姐“出山”后面对层出不穷的“新鲜事” 她能否克服一切困难摆脱贫困？【CCTV纪录】,https://www.youtube.com/watch?v=2F-rCRUZ0Ls
【4K】《美丽中国说》UNEXPLORED LAND | 以独特视角呈现中国生态文明观,#genre#
【ENG】《美丽中国说》UNEXPLORED LAND EP1 晋升为母亲的中华秋沙鸭与一位不速之客展开“争雏”之战 究竟谁能夺得小鸭的“抚养权”？【CCTV纪录】,https://www.youtube.com/watch?v=ucGG3Mu4TZo
【ENG】《美丽中国说》UNEXPLORED LAND EP2 长着一张“明星脸”的小动物居然还有两副面孔！具备美貌却破坏力极强的它们将会在大自然中遇到怎样的生存考验？【CCTV纪录】,https://www.youtube.com/watch?v=Bx8o_iGh5m0
【ENG】《美丽中国说》UNEXPLORED LAND EP3 亚洲象群如同雨林王者穿越在森林中 他们如此艰辛行走的目的地究竟是哪里?【CCTV纪录】,https://www.youtube.com/watch?v=P2_u6twgA5Y
【ENG】《美丽中国说》UNEXPLORED LAND EP4 震惊！“重女轻男”竟然是金丝猴家族的传统 它们都有着怎样奇妙有趣的野外生活？【CCTV纪录】,https://www.youtube.com/watch?v=sPpbW-aOE3s
【ENG】《美丽中国说》UNEXPLORED LAND EP5 鹿王争霸 “兄弟反目”只为赢得美鹿归 拥有矫健身姿的丹顶鹤夫妇却面临着悲欢离合【CCTV纪录】,https://www.youtube.com/watch?v=zn0H1WnIYVI
【ENG】《美丽中国说》UNEXPLORED LAND EP6 青藏高原上的跑步健将——藏野驴 奔跑时速可以达到四五十千米！【CCTV纪录】,https://www.youtube.com/watch?v=CN6VeuZYPno
【ENG】《美丽中国说》UNEXPLORED LAND EP7 年轻公马和老公马为了争夺地盘打架 到底谁能更胜一筹？【CCTV纪录】,https://www.youtube.com/watch?v=eTAbqX-CSKI
