 金戈铁马（骑兵篇）,#genre#
易经的奥秘（十五）超越吉凶 | 曾仕强讲易经,https://www.youtube.com/watch?v=FPGe4agklD4
易经的奥秘（十四）卦的象数理 | 曾仕强讲易经,https://www.youtube.com/watch?v=gu2VuRdOBTM
易经的奥秘（十三）易经与家庭 | 曾仕强讲易经,https://www.youtube.com/watch?v=iovHhk-3IP4
易经的奥秘（十二）破解命运 | 曾仕强讲易经,https://www.youtube.com/watch?v=k2Royl_K8Mo
易经的奥秘（十一）乾坤人生 | 曾仕强讲易经,https://www.youtube.com/watch?v=ErrjMRYKMsQ
易经的奥秘（九）解读乾卦 | 曾仕强讲易经,https://www.youtube.com/watch?v=K2ZzimkabXk
易经的奥秘（十）解读坤卦 | 曾仕强讲易经,https://www.youtube.com/watch?v=rHSDr9BFMPQ
易经的奥秘（八）卦有何用 | 曾仕强讲易经,https://www.youtube.com/watch?v=vamdmNyFRzs
易经的奥秘（七）善易不卜 | 曾仕强讲易经,https://www.youtube.com/watch?v=OZUB1SYXj44
易经的奥秘（六）易有三义 | 曾仕强讲易经,https://www.youtube.com/watch?v=T7w-NsjBohw
易经的奥秘（五）八卦成图 | 曾仕强讲易经,https://www.youtube.com/watch?v=xqjsnrzBRM0
易经的奥秘（四）何为八卦 | 曾仕强讲易经,https://www.youtube.com/watch?v=ya9GI1QatEY
易经的奥秘（三）何为太极 | 曾仕强讲易经,https://www.youtube.com/watch?v=nC3RSFSueJk
易经的奥秘（二）何为阴阳 | 曾仕强讲易经,https://www.youtube.com/watch?v=EJbCwtevshI
易经的奥秘 （一） 何为易经 | 曾仕强讲易经,https://www.youtube.com/watch?v=yh-VjluS7t4
 大隋风云,#genre#
 20110612 大隋风云——上部（二十八） 文帝之死,https://www.youtube.com/watch?v=BLNHfQVqshw
 20110609 大隋风云——上部（二十六） 由盛转衰,https://www.youtube.com/watch?v=YUsEWWwqx_Q
 20110608 大隋风云——上部（二十五） 骨肉相残,https://www.youtube.com/watch?v=3oBncCIGa9I
 20110610 大隋风云——上部（二十七） 风波再起,https://www.youtube.com/watch?v=wmFT0lJW5Vc
 20110607 大隋风云——上部（二十四） 东宫易主,https://www.youtube.com/watch?v=DoDEz-qA1Hg
 20110606 大隋风云——上部（二十三） 高熲罢相,https://www.youtube.com/watch?v=Avlg0qZQNBY
 20110605 大隋风云——上部（二十二） 杨广结盟,https://www.youtube.com/watch?v=NFloD22E8Bg
 20110604 大隋风云——上部（二十一） 太子失宠,https://www.youtube.com/watch?v=8qrGPU4vb7Y
 20110603 大隋风云——上部（二十） 开皇之治,https://www.youtube.com/watch?v=XrlSZr-4PjU
 20110602 大隋风云——上部（十九） 圣人可汗,https://www.youtube.com/watch?v=oDWNz-pmZTw
 20110601 大隋风云——上部（十八） 计杀大义,https://www.youtube.com/watch?v=X-XY_qMTPCU
 20110531 大隋风云——上部（十七） 再平江南,https://www.youtube.com/watch?v=ek4ZLGTO25M
 20110530 大隋风云——上部（十六） 一统天下,https://www.youtube.com/watch?v=6A-IXB0-_Y0
 20110529 大隋风云——上部（十五） 隋陈对垒,https://www.youtube.com/watch?v=q68UoLR_xNY
 20110528 大隋风云——上部（十四） 降服突厥,https://www.youtube.com/watch?v=clRtCIFWAhI
 20110527 大隋风云——上部（十三） 营建新都,https://www.youtube.com/watch?v=xxedFSpSbIs
[]大隋风云上部（十一）万物维新（20110525）,https://www.youtube.com/watch?v=nMfOkrTsIdA
 20110613 大隋风云——上部（二十九） 千古文帝,https://www.youtube.com/watch?v=g2ruyb8jou0
 20120427 大隋风云[下部] （二十九）殷鉴不远,https://www.youtube.com/watch?v=elxZ5mpQtiI
 20120426 大隋风云[下部]（二十八） 隋亡唐兴,https://www.youtube.com/watch?v=BnpU6MiWx8w
 20120425 大隋风云[下部] （二十七）江都宫变,https://www.youtube.com/watch?v=a08pLk3Rx70
 20120424 大隋风云[下部]（二十六）大厦将倾,https://www.youtube.com/watch?v=Jr2Or0tr3mM
 20120423 大隋风云[下部] （二十五）关中易主,https://www.youtube.com/watch?v=rfKts2H8kXg
 20120422 大隋风云[下部] （二十四） 太原起兵,https://www.youtube.com/watch?v=8nMDpWVbLhU
 20120421 大隋风云[下部]（二十三）中原苦战,https://www.youtube.com/watch?v=3L4Epj90cKU
 20120420 大隋风云[下部]（二十二）李密崛起,https://www.youtube.com/watch?v=pqaZoYqOM04
 20120419 大隋风云[下部] （二十一） 三下江都,https://www.youtube.com/watch?v=LmOPTmaz9aE
 20120418 大隋风云[下部]（二十）雁门之围,https://www.youtube.com/watch?v=_-N_hMKH0Gs
 20120417 大隋风云[下部] （十九） 李敏之死,https://www.youtube.com/watch?v=-NEkZjUoJ4I
 20120416 大隋风云[下部]（十八）自顾不暇,https://www.youtube.com/watch?v=_2JfKwNnyQo
 20120415 大隋风云[下部] （十七） 炀帝失策,https://www.youtube.com/watch?v=GDoF18fke08
 20120414 大隋风云[下部]（十六）玄感败亡,https://www.youtube.com/watch?v=VNi-hD5eAf0
 20120413 大隋风云[下部] （十五） 高调东征,https://www.youtube.com/watch?v=7WFTkXfWtDo
 20120412 大隋风云[下部] （十四）立储风波,https://www.youtube.com/watch?v=qZ78T6dkFwI
 20120411 大隋风云[下部] （十三） 朝廷五贵,https://www.youtube.com/watch?v=fFyFIwEmWKs
 20120410 大隋风云[下部]（十二）言者有罪,https://www.youtube.com/watch?v=QXErvbDc70U
 20120409 大隋风云[下部] （十一） 老臣伏诛,https://www.youtube.com/watch?v=I7zl_uzkySc
 20120408 大隋风云[下部]（十）杨素之死,https://www.youtube.com/watch?v=jfta6LV1HoY
 20120407 大隋风云[下部] （九） 炀帝西巡,https://www.youtube.com/watch?v=aXHJQzMSFmg
 20120406 大隋风云[下部] （八）经略西域,https://www.youtube.com/watch?v=Qi1rHu_iEqA
 20120405 大隋风云[下部] （七） 扬威塞北,https://www.youtube.com/watch?v=KQ2C4Om4vkg
 20120404 大隋风云[下部] （六）游幸江都,https://www.youtube.com/watch?v=p_mhXboXGsE
 20120403 大隋风云[下部] （五） 千秋运河,https://www.youtube.com/watch?v=_GogJmp8VD0
 20120402 大隋风云【下部】 （四） 营建东都,https://www.youtube.com/watch?v=syp-rP7Ddro
 20120401 大隋风云[下部] （三） 杨谅叛乱,https://www.youtube.com/watch?v=S3LH-wKchY8
 20120331 大隋风云[下部] （二）炀帝其人,https://www.youtube.com/watch?v=NJWvbVX5huA
 20120330 大隋风云[下部] （一） 悲情天子,https://www.youtube.com/watch?v=oxPpcS6MhY8
 2011年 第144期 建立大隋,https://www.youtube.com/watch?v=QmoZr9Cfw-0
 2011年 第143期 平定三方,https://www.youtube.com/watch?v=Lw1u4S4obJE
 2011年 第142期 三方叛乱,https://www.youtube.com/watch?v=gKxCtUKfxmg
 拿破仑,#genre#
 20120528 拿破仑（十五）孤岛余生,https://www.youtube.com/watch?v=X_P2FiJzEZQ
 20120527 拿破仑（十四） 兵败滑铁卢,https://www.youtube.com/watch?v=0yvcZCiE9xw
 20120526 拿破仑（十三）家庭与家族,https://www.youtube.com/watch?v=kGWrZ_wy1uc
 20120525 拿破仑（十二）这个男人不寻常,https://www.youtube.com/watch?v=2REjE-bhnlw
 20120524 拿破仑（十一）战刀与橄榄枝,https://www.youtube.com/watch?v=2RpBMde4Wpg
 20120523 拿破仑（十）霸道与王道,https://www.youtube.com/watch?v=I8A0Ru7vjmE
 20120522 拿破仑（九）改造法兰西,https://www.youtube.com/watch?v=bAADOSlGTY4
 20120521 拿破仑（八）让钱袋子鼓起来,https://www.youtube.com/watch?v=ItIjxhnFSHA
 20120520 拿破仑（七）要能人不要完人,https://www.youtube.com/watch?v=tv3AU-eAXUg
 20120519 拿破仑（六）士兵永远第一,https://www.youtube.com/watch?v=V1YCSl_FZvA
 20120318 拿破仑（五）战神的制胜宝典,https://www.youtube.com/watch?v=SwPch5deX-c
 20120517 拿破仑（四）铁军是这样炼成的,https://www.youtube.com/watch?v=JZtkVl5iEYs
 20120516 拿破仑（三）新星在土伦升起,https://www.youtube.com/watch?v=RLafvnvpyoE
 20120515 拿破仑（二）梦想照进现实,https://www.youtube.com/watch?v=gUZmNylRhXg
 20120514 拿破仑（一）科西嘉的"小狮子",https://www.youtube.com/watch?v=ityjCMsE2D4
探秘故宫| 读懂大故宫 读懂大中国 从永乐迁都开始讲述“大故宫”的前世今生,#genre#
黄瓦红墙有来头 黑、绿屋顶也有讲究！探秘紫禁城的色彩之美 故宫知多少（第一部）1 色彩之城的奥秘 20231105,https://www.youtube.com/watch?v=XC3rGDQzQQA
故宫竟是斜的！明清的皇帝们都坐歪了？故宫600年不积水的真相究竟是什么？故宫知多少（第一部）2 最大的汉字 20231106,https://www.youtube.com/watch?v=GDNv5avjbhM
别再被影视剧误导了 皇帝平时上朝不在金銮殿 龙椅也并不好坐 堪比修炼 探秘北京故宫内最大的宫殿——太和殿 故宫知多少（第一部）3 非凡的金銮殿 20231107,https://www.youtube.com/watch?v=jgL_rBw2yFw
这里是下雨天乾隆皇帝的钟爱之地！探访中和殿 看看一代代帝王反躬自省的地方长什么样 故宫知多少（第一部）4 奇特妙趣中和殿 20231108,https://www.youtube.com/watch?v=Fwe_hLLewZ8
皇帝建房子也偷工减料？帝王的寝宫、状元的摇篮 探秘“人生逆转殿”——保和殿 故宫知多少（第一部）5 状元的诞生 20231109,https://www.youtube.com/watch?v=W7Ntw9VNT9E
紫禁城的天街有何作用？所谓的“御门听政”指的是什么？故宫知多少（第一部）6 天街的故事 20231110,https://www.youtube.com/watch?v=Z4O_xIVFPJs
道光皇帝即位为何迷雾重重？作为明清天子的寝宫 乾清宫究竟有哪些特别之处？故宫知多少（第一部）7 皇帝“变形记” 20231111,https://www.youtube.com/watch?v=O0DEOtYdy9g
这座宫殿凤纹竟绘制在龙纹之上！揭开交泰殿“大不敬”行为之谜 故宫知多少（第一部）8 装修奇特交泰殿 20231112,https://www.youtube.com/watch?v=NeKu6vqyJoI
“坤宁”实则不宁 这座古代女孩的“梦想之宫”埋葬了太多的青春 揭秘明清两代皇后们风光背后的凄惨人生  故宫知多少（第一部）9 悲喜交加坤宁宫 20231113,https://www.youtube.com/watch?v=nfQLgzTefuE
被封侯的古柏、躬身参拜的石头...... 探秘故宫御花园中一花一草、一石一木背后的传奇故事 故宫知多少（第一部）10 风雨御花园 20231114,https://www.youtube.com/watch?v=3D1g0PXrK2Y
一个默默无闻的江南小镇为何能得到皇帝的青睐？从素瓷到彩瓷 从青花到斗彩、五彩、粉彩、珐琅彩 探秘千年御窑的前世今生 大故宫（第四部）1 御窑之源 20170505,https://www.youtube.com/watch?v=i5AJJT-rurQ
当王安石“碰”到瓷器会发生什么样的事情？景德镇的首任税官为何被苏轼冷嘲热讽？大故宫（第四部）2 设博易务 20170506,https://www.youtube.com/watch?v=rC4Z-E7oj3U
一对名不见经传的瓷瓶如何引发世界轰动？一个美国学者如何为元青花瓷正名？大故宫（第四部）3 大元青花 20170507,https://www.youtube.com/watch?v=mbFI5Iugl-w
元朝为什么对青花瓷器情有独钟？揭开元代青花瓷神秘面纱 大故宫（第四部）4 浮梁磁局 20170508,https://www.youtube.com/watch?v=SyPP07b0K0I
朱元璋贵红、朱棣喜白 明朝皇帝们的“幸运色”是如何影响当时的瓷器审美演变的？大故宫（第四部）5 明御器厂 20170509,https://www.youtube.com/watch?v=Rwu6het_2nI
宣德青花为何被称为明朝青花之最？太监干政对景德镇的御窑生产带来了何种影响？大故宫（第四部）6 宣德青花 20170510,https://www.youtube.com/watch?v=2eBKlv7_zQA
成化帝与“成化斗彩”有着怎样的关联呢？探秘成化皇帝“爱情纪念杯”背后的故事 大故宫（第四部）7 成化斗彩 20170511,https://www.youtube.com/watch?v=XqyhvouJMxE
追求完美的弘治皇帝偏爱什么样的瓷器？在弘治与正德这对父子身上都发生过哪些荒唐事？大故宫（第四部）8 高峰迭起 20170512,https://www.youtube.com/watch?v=ogm4sX8JbFo
万历年间的瓷器究竟有何独特之处？是什么原因使得明朝末年的御窑生产迎来了新的高峰？大故宫（第四部）9 万历晚霞 20170513,https://www.youtube.com/watch?v=HIvFLrtc00k
连年战乱毁灭殆尽的景德镇御窑是怎样浴火重生的？清设御窑与明朝相比做了哪些有意义的改革？大故宫（第四部）10 清设御窑 20170514,https://www.youtube.com/watch?v=zIOD2OFmPFc
康熙皇帝为何钟情于汉族的瓷器文化？康熙朝的御窑又有哪些精彩之作？大故宫（第四部）11 康熙恢宏（上）20170515,https://www.youtube.com/watch?v=5rCCsyWpab8
“要想穷 烧郎红”！探秘难烧、最费钱的瓷器——“千窑一宝”郎窑红瓷 大故宫（第四部）12 康熙恢宏（下）20170516,https://www.youtube.com/watch?v=EXc8Ju5x4Og
雍正珐琅彩瓷：清代宫廷瓷器的“颜值顶流” 极度养眼！揭秘其制造的瑰丽传奇 大故宫（第四部）13 雍正雅致 20170517,https://www.youtube.com/watch?v=ZX8Ce9jcHK8
繁花似锦、高不可攀！解读乾隆瓷器的独特魅力 大故宫（第四部）14 乾隆华缛 20170518,https://www.youtube.com/watch?v=gqbV8dBm0v4
为什么说唐英是“史上最牛”督陶官？47岁入行 却能成“千古第一人” 瓷器大佬是如何炼成的？大故宫（第四部）15 唐英督陶 20170519,https://www.youtube.com/watch?v=w3gadM3BXW8
清朝御窑是如何逐渐消亡的？又是谁令它得以回光返照的呢？大故宫（第四部）16 日薄西山 20170520,https://www.youtube.com/watch?v=qVRHI44feDs
瓷器是如何从中国走向世界的？​从宋元到明清 解读千年瓷器的对外文化交流 大故宫（第四部）17 瓷器之路 20170521,https://www.youtube.com/watch?v=g8YdVb-qj5Y
 20120224 大故宫 第一部（一）永乐迁都,https://www.youtube.com/watch?v=bHofAGLYm9c
 20120225 大故宫 第一部（二） 天下之中,https://www.youtube.com/watch?v=Nv_hTThi9F0
 20120226 大故宫 第一部（三） 宫前气象,https://www.youtube.com/watch?v=iNHeWGxVQ3U
 20120227 大故宫 第一部（四） 午门凤翔,https://www.youtube.com/watch?v=KtGujNPM3aU
 20120228 大故宫 第一部 （五）太和之门,https://www.youtube.com/watch?v=i9zuFjFXfgI
 20120229 大故宫 第一部（六） 太和大殿,https://www.youtube.com/watch?v=7QdnWYQCBSc
 20120301 大故宫 第一部 （七） 太和大典,https://www.youtube.com/watch?v=FtI_5z2AF74
 20120302 大故宫 第一部（八） 中和方殿,https://www.youtube.com/watch?v=XjjrO-zgYZg
 20120303 大故宫 第一部 （九）保和宫殿,https://www.youtube.com/watch?v=-u49fJD2FSw
 20120304 大故宫 第一部（十） 保和殿试,https://www.youtube.com/watch?v=fGmoObBUdes
 20120305 大故宫 第一部（十一） 文化经筵,https://www.youtube.com/watch?v=U5--loKpqls
 20120306 大故宫 第一部（十二） 文渊书阁,https://www.youtube.com/watch?v=OthZX8gFSMc
 20120307  大故宫 第一部 （十三） 武英修书,https://www.youtube.com/watch?v=GzQH6JWQn1Y
 20120308 大故宫 第一部（十四） 内阁大堂,https://www.youtube.com/watch?v=BrJ3c2s4opg
 20120309 大故宫 第一部 （十五） 父子宰相,https://www.youtube.com/watch?v=QXK4my9Wvi4
 20120310 大故宫 第一部（十六） 乾清宫门,https://www.youtube.com/watch?v=h08b40oIdpI
 20120312 大故宫 第一部（十八） 乾清三案,https://www.youtube.com/watch?v=StjP-fIbXz4
 20120313 大故宫 第一部 （十九） 乾清三宴,https://www.youtube.com/watch?v=BTkcBOHtbXo
 20120314 大故宫 第一部（二十） 乾清三悲,https://www.youtube.com/watch?v=QloeMJn-DQQ
 20120712 大故宫 第二部 （二）交泰乾坤,https://www.youtube.com/watch?v=-J0r0Z5cS70
 20120713 大故宫 第二部 （三）坤宁大婚,https://www.youtube.com/watch?v=Jiwp3kfmnQs
 20120714 大故宫 第二部 （四） 坤宁不安,https://www.youtube.com/watch?v=7bsRCjrBvSQ
 20120715 大故宫 第二部（五）坤宁萨满,https://www.youtube.com/watch?v=Y-sHg9GKPiE
 明太祖朱元璋,#genre#
明太祖朱元璋1 治隆唐宋 起于草莽 白手创业 走进“得位最正”皇帝朱元璋的传奇故事,https://www.youtube.com/watch?v=Vu23DU13u_8
明太祖朱元璋2 游方和尚 从落魄放牛娃到小和尚 再到一代帝王 朱元璋经历了什么？| CCTV官方频道,https://www.youtube.com/watch?v=HDTJl7RgzGw
明太祖朱元璋3 还俗从军 乱世逼民反 还俗投红巾 揭秘朱元璋为何一从军就崭露头角,https://www.youtube.com/watch?v=tOZ-HJ3GS1E
从“无名小卒”到“乘龙快婿” 探秘朱元璋的逆袭之路 明太祖朱元璋4 夫以妻贵,https://www.youtube.com/watch?v=_SpuQnJwyn0
元末乱世 朱元璋是如何从群雄中崛起的？明太祖朱元璋5 乱世群雄,https://www.youtube.com/watch?v=0tQPGCchEOc
朱元璋能得天下全靠这九个字？探秘“九字国策”背后的故事 明太祖朱元璋6 九字箴言,https://www.youtube.com/watch?v=dFFI6usD_5E
明朝开国功臣刘伯温 传言算无遗策料事如神堪比诸葛亮 历史真是如此吗？明太祖朱元璋7 刘基出山,https://www.youtube.com/watch?v=VChq4JLwipM
揭秘真正的鄱阳湖之战 陈友谅占据绝对优势 60万精锐为何会败？明太祖朱元璋8 血染鄱阳,https://www.youtube.com/watch?v=7U0jz8_B5k4
张士诚18条扁担打败元朝 为何会输给朱元璋？明太祖朱元璋9 姑苏城下,https://www.youtube.com/watch?v=pj1GZWI8eZ4
朱元璋是如何横扫千军夺得天下的？明太祖朱元璋10 一统江山,https://www.youtube.com/watch?v=_-uOlfsDUn8
朱元璋建立明朝之初为什么会出现一国三都的情况呢？明太祖朱元璋11 大明帝国,https://www.youtube.com/watch?v=0hCYXqenT3U
致命毒药？凄美爱情？探秘大理段氏与中原王朝的“爱恨情仇” 明太祖朱元璋12 孔雀毒胆,https://www.youtube.com/watch?v=N47cJc3P4cE
大明开国时 朱元璋是如何封赏功臣的？明太祖朱元璋13 功臣铁券,https://www.youtube.com/watch?v=9CZGe7q_FeY
一场惊天大案20个功臣被杀 两万余家属被牵连致死 朱元璋究竟为何要制造这场明朝建国以来最大的冤案？明太祖朱元璋14 胡惟庸案,https://www.youtube.com/watch?v=lXA5273JQgU
明朝大将蓝玉为何落得身死名裂的下场？揭秘蓝玉之死真相 明太祖朱元璋15 一介武夫,https://www.youtube.com/watch?v=FfclycH_Nvo
分封制弊端那么多 朱元璋为何非要坚持分封藩王？明太祖朱元璋16 封藩之争,https://www.youtube.com/watch?v=XalKYGSi5Dc
