【感人亲情】,#genre#
【全集完结】《深宅胭脂谋》她重生后决定抗争，她本被众人认为给世子当通房都高攀，却凭智慧赢得清冷世子盛怀瑾偏爱，收获世子倾心都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=oMOp0N-1mzY
Deleted video,https://www.youtube.com/watch?v=OxUNY-jcpMw
【全集完结】《棋魂之当代无双》18 岁棋圣穿越千年成 8 岁孩童，轻解棋局振大夏围棋，三方汇聚引风波！都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=Dt0ZDBaU9LA
【全集完结】《不踩共情陷阱，林哥在线教做人》他频繁遭遇各种共情陷阱，他成为了都市人心中的“共情导师”都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=dY6ekRztyU4
Deleted video,https://www.youtube.com/watch?v=9JbAUITfiQ0
【全集完结】《北域最强神龙》北域的众多宗门中，最强大的便是神龙宗，传人凌霄，自幼便被誉为“北域最强神龙”，因为他能够操控天地之力，战胜任何敌人都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=81JXn8ynd6w
【全集完结】《双面王爷谋天下》母妃暴病而亡？亲兄离奇阵亡？其他兄弟想置他于死地！没有一个朝臣站在他这边？既如此，那唯有从夹缝中杀出一条血路！都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=mEodSb95-d4
【全集完结】《回到七零当知青》这一世，她重生回到20岁，果断撕毁婚约，避开渣男，在空间灵泉的帮助下带领村民致富。而被她救下的男人竟然是未来首富都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=jHjFZsRvvYo
【全集完结】《流放路四美同行闯天下》一路风霜，一路成长，从弱女子蜕变为女中豪杰，四美同行，不为命运低头，誓将苦难踏作登天之阶，笑傲天下都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=Ci8SA1_SY5I
Deleted video,https://www.youtube.com/watch?v=KYTr2OrNybw
【全集完结】《杏林仙师入红尘》渡劫失败的仙界医圣附身豪门废婿，一手金针起死回生，九转丹方轰动人间！虐我妻女？银针废你命门！权贵欺压？都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=rViO_i6vZ3c
【全集完结】《正义回响》菜鸟律师在恩师遇害后，联手刑警队长陈锋追查真相，在法庭与黑恶势力激烈交锋，最终以智勇揭开阴谋，捍卫司法公正都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=0idZD_XapxE
【全集完结】《五十岁的白月光她病了》绝症妻子假意出轨，外卖员丈夫隐忍复仇，当身份揭晓，落魄魄丈夫竟是千亿财阀！都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=IIExn835Mc8
【全集完结】《真假深渊》一场连环失踪案牵出尘封多年的心理实验，天才心理学家沈遇风奉命协助调查，却意外发现案情与自己童年的记忆重合都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=1E9KyRzwokM
【全集完结】《重生2001开局拿下黄金地皮》重生回到2001，他誓要逆天改命，亲手掌握自己的人生！开局精准下注，一夜之间竟摇身变成市中心黄金地段都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=oO7tsk-erSI
【全集完结】《玄幻：开局卖唱，从拉二胡开始》从乞讨少年到宗门供奉，再到天地榜首，小伙一步步奏响属于自己的玄幻交响乐！都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=o1onHMpErU4
【全集完结】《慢慢喜欢你》我不是一下子爱上你的，是每天都更喜欢你一点点都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=sDd1tbDiz08
【全集完结】《家父关云长》一觉醒来，现代小青年穿越到三国乱世，发现自己竟然成了威震华夏、忠义无双的关云长之子！都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=jYQspazubj4
【赘婿逆天】,#genre#
【全集完结】 龙帅归来了，快，快，全部人集合迎接龙帅，敢动我女人，祭天？都市男频玄幻热血,https://www.youtube.com/watch?v=7H1sQY6sBFk
【全集完结】 废物赘婿被岳母一家看不起，殊不知他是千亿豪门继承人，只是为了找出真凶而假装失忆都市男频玄幻短剧热血,https://www.youtube.com/watch?v=7lmkkhAsoTk
【全集完结】 张智勇是在路边看戏的乞丐，黎萱萱和父亲争吵的时候一气之下说要嫁给乞丐，没想到的是张智勇哪里是什么普通乞丐，他不仅身怀异术，更是顶级家族的继承人都市男频玄幻,https://www.youtube.com/watch?v=XXPuBDg3g7U
【全集完结】 大仇得报的林阳已成为神皇，如果现在连自己最爱的妻女都保护不了，又有什么意义都市男频玄幻热血,https://www.youtube.com/watch?v=gOEfF8jKdHY
【全集完结】 都以为他这个废物死在外卖，现在他强势回归，老婆却被逼着另嫁她人，不同意就毁了她的脸，战神的女人不是好惹的都市男频玄幻热血,https://www.youtube.com/watch?v=tRkueyX2-lY
【全集完结】 《都市仙婿》江枫被封三年内功，现在终于解除，又被岳母冷嘲热讽。散步时救下了先天不足的孩子，震惊岳母和老婆都市男频玄幻短剧热血,https://www.youtube.com/watch?v=HFYeS3Hdnvs
【全集完结】《反派懵逼这个赘婿不按套路走》 他像个小混混整天躺在家里打游戏让老婆给钱，不知道爷爷是怎么非要他们结婚的，关键时刻这个赘婿居然出手了，直接把发反派打蒙都市男频玄幻短剧热血,https://www.youtube.com/watch?v=PaHC92y0lBY
【全集完结】 他这个傻子，本是帝都吴家大少，出了意外成了成了傻子，到夏家做了五年赘婿，被老婆下毒，却没事，因为他正是，毒王的后裔！都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=njeZwsbC0vU
【全集完结】 六年了，他要亲自去孟家讨回这个公道，这份仇和孟家不共戴天。强势回归，报仇雪恨都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=Oj4CjrjCopM
【全集完结】 终于找到虎王了，没想到他居然失忆，还被退婚，看到这一幕他想起了一切，荣耀回归加冕，就在此时都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=K3eF-aZwyUc
【全集完结】 他获得一个系统，邀请他进去小说世界当赘婿，成功可以获得巨额奖励。绑定成功，战神，神医，超级富豪三种身份，祝你任务愉快恭喜宿主拥有都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=JqTf8y8w9gs
【全集完结】 婚礼当天，他被二叔算计倒地不起，老婆一个人等着他很久。五年后，他坐在轮椅上，不仅要弥补爱的女人，也要复仇都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=PB8_hGUo7yQ
【全集完结】 当年的事情不听他解释，现在后继无人知道回来找他，当我高攀不起。可是内忧外患我只有出手了都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=1vAUhpYUSOk
【全集完结】 害我在欢喜的新婚当天入狱，现在我掌握势力归来，第一步就是除掉你们这群小人都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=YJ-svHu_OqQ
【全集完结】 入赘三年。得知家里要给老婆重新找人，他坐不住了。原来三年前唐老爷子救他一命。为了报恩和疗伤他才入赘都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=ls88n2SuSq4
【全集完结】 他有了个系统，重开几次，解锁了更多的功能，这个赘婿身份不简单都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=_BTEIh2ydb8
【全集完结】 【ENG SUB】他全球首富，不败天皇，现在却是个傻子赘婿，原来五年前他就被算人生有一劫难，现在正好应验了这句话，幸好他有个爱他的老婆都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=DQXl9U2QWzg
【全集完结】《昆仑战神》假意被敌人抓住，就是为了深入敌营夺取叛军之首的项上人头，被封昆仑战神，得知母亲遭遇不幸，他回去就是要掀翻江城的天都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=Vj5nKSzlHK0
【全集完结】《战神赘婿》他达到化神之境，还是龙商会会长，但在家，他只是一个家族没落的赘婿。危险到来，他不再掩盖身份，势必保护家人都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=m0w3UMLjOYU
【全集完结】《将军老婆的赘婿》高材生也要送快递，开车快递车的他穿越到古代。为了活命，被迫接下破处这个任务，可是他没想到对方居然是一个女将军都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=dkCfeGoZPeU
【全集完结】《玄门龙婿》他本是玄门少主，意外失踪成了傻子，还入赘到了世家，但是却过的一点不好，清醒的他看到护着自己的老婆，发誓给她无上的宠爱都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=lP-_yjKo6EA
【全集完结】《天龙神婿》隐忍五年，丈母娘说我只是一个吃软饭的废物，殊不知我是天龙神尊，这次回来势必要保护好我的妻子，不再让她受伤都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=fiVgoGy5mcY
【全集完结】《青龙赘婿》他被陷害入狱，现在重见天日，神秘老头传授他绝世武功，这次复出，大夏要变天了都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=YShzx37cj3k
【全集完结】《天命神婿》做为守村人只能被迫痴傻，还好老婆对我不离不弃，现如今有人要带走她，得先问问我同不同意都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=AF64_G-ItAY
【全集完结】《战龙狂婿》那个男人终于从边疆回来了，海城的天要变了。他们不知道曾经被欺辱的他，早就变换了身份都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=sxK4_P18w1o
【全集完结】《鉴宝神婿》一个任人欺负的赘婿，拥有了神眼开启了鉴宝人生？都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=XIoao7U-DE8
【全集完结】《隐龙神婿》美女总裁结婚当天新郎没来，直接抓着保安队一个没结婚的小伙当场结婚了，这个普通的保安也是卧虎藏龙都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=X0G6ju_qPbs
【全集完结】《傻婿逆天》他悄无声息地布局，以惊人的谋略和决心，一步步瓦解了敌人的阴谋，成功夺回了属于自己的商业帝国都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=UEwNaqsH6gQ
【全集完结】《鉴宝传说之无价赘婿》小伙有看透石头的一双眼睛，入赘朱家后却遭受整个朱家人百般刁难。忍无可忍即无需再忍，摊牌了不装了！都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=K2mLJyOljN4
【全集完结】《凤求凰之赘婿风云》穿越后一睁眼便是抛绣球选婿，大小姐可谓是秀色可餐，这赘婿我当定了！都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=BPhHKlfbRA4
【全集完结】《怒龙》我养伤三年，直至今日才恢复修为，在你们眼里居然以为我是冒充的神尊，那么就让你们开开眼，剑来！都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=Ol1TXPXsaqw
【全集完结】《我在八零年代卖烧烤》小伙再次醒来却发现自己重生到八零年代，这一世，他要逆天改命，不仅要让自己的父母过上好日子，还要把握住自己的真爱都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=ThlQe2SBsCQ
【全集完结】《我家的帅女婿是德古拉》在小镇上的一所老旧房子里，他手拿桃木牌子的灵语不仅成功阻止了他，还发现了爱德华的真实身份都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=u3mX-GH9PgY
【全集完结】《神婿天尊》他是村里的守村人，在关键时刻苏醒，保护妻子，天下无双都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=XXvQP9KczSU
Deleted video,https://www.youtube.com/watch?v=uGV5_NU3x8E
【神医系列】,#genre#
【全集完结】 他得到一缕残魂的力量，成为仙尊的门徒，手握神针，武艺超凡都市男频玄幻短剧热血,https://www.youtube.com/watch?v=o6SVb6KWLUE
【全集完结】 林昊天比当年的柳神医还厉害，一手神玉针使的出神入化。救治了世家老爷子，居然牵扯出背后阴谋？究竟是什么都市男频玄幻热血,https://www.youtube.com/watch?v=uHlktTNQgQs
【全集完结】 【更新至1-62集】他是暗夜门神医，不想在山上待着了，我要下山去找我青梅竹马的老婆履行婚姻，可是他们看我穿的像乞丐居然赶我走都市男频玄幻短剧热血,https://www.youtube.com/watch?v=zHzXHPW6jEs
