災變論,#genre#
最新醫學發現，竟是道家魂魄學說，人體「第二大腦」的五個驚奇……|自說自話的總裁,https://www.youtube.com/watch?v=pXsIg8Ul7Eo
強迫症都是被神選中的人？腦海中控制不住的強迫念頭來自哪裡？|自說自話的總裁,https://www.youtube.com/watch?v=VjB_hkbdPmo
探訪靈界的實驗：前台大校長李嗣涔博士的超自然實驗……|自說自話的總裁,https://www.youtube.com/watch?v=sm2zar9v-so
五個殘酷的心理學實驗，把人當做實驗對象，揭開了人心中的秘密……|自說自話的總裁,https://www.youtube.com/watch?v=hGcpMCrNdck
黑猩猩的政治：比人類更擅長政治的動物……|自說自話的總裁,https://www.youtube.com/watch?v=cBzeeF_7JIQ
西藏度亡經：讓你變強的心理學，榮格靠它建立了集體潛意識理論……|自說自話的總裁,https://www.youtube.com/watch?v=9Mb2UuCX28Q
《山海經》的又五個驚奇之一：復活上古讀心術，未來新世界，就是上古舊世界……|自說自話的總裁,https://www.youtube.com/watch?v=SyZZQqS3YYE
4個不可思議的真實大腦病例，發現大腦中的奇異世界……|自說自話的總裁,https://www.youtube.com/watch?v=ivn0lqjTQVU
煤氣燈效應：極端腦控技術，就在你的身邊，PUA是一種心理武器，它的殺傷力和隱蔽性，可能超出你的想象……|自說自話的總裁,https://www.youtube.com/watch?v=GV7z8kguY90
植物也有意識：是忽悠數千萬人的心理魔術？還是萬物有靈的科學證據？上世紀最受爭議的一場科技論戰……|自說自話的總裁,https://www.youtube.com/watch?v=4aAWq6htcL0
元宇宙與時間感知：為什麼無法徒手拍死蒼蠅？為什麼時間過得越來越快？可能一切虛幻未來的背後，都有一個企圖統治時間的魔王……|自說自話的總裁,https://www.youtube.com/watch?v=hzVDdg7aAkA
元宇宙與時間感知：為什麼無法徒手拍死蒼蠅？為什麼時間過得越來越快？可能一切虛幻未來的背後，都有一個企圖統治時間的魔王……|自說自話的總裁,https://www.youtube.com/watch?v=4Sk75LxLTnU
多重人格究竟是什麼？糖尿病、近視眼、柔韌度，為什麼多重人格還能改變肉體機能？也許多重人格來源於我們大腦中的一個神秘數據庫……|自說自話的總裁,https://www.youtube.com/watch?v=hBu02kv9Evo
最恐怖的童話故事：11年前的《少年Pi》原來是這樣一個終極恐怖的現實故事，你一定還不知道……|自說自話的總裁,https://www.youtube.com/watch?v=ykdA9t9CvVU
如果你的生活洩了氣，請看完這兩段故事……|自說自話的總裁,https://www.youtube.com/watch?v=RrSe28NZrVQ
科學證實修仙爲真？50年前，美軍秘密研發了一項黑科技，竟然意外發現了道家修仙的真相？這不是傳説，因爲這項黑科技，如今就在你我身邊，我們可以輕鬆買到……|自說自話的總裁,https://www.youtube.com/watch?v=Xoj9C4cgPv4
蘇聯通靈者VS美國三劍客：1980年代最離奇的都市傳說，如今驚現CIA解密報告，難道一切都不是空穴來風？心靈世界真的還有不為人知的發現？|自說自話的總裁,https://www.youtube.com/watch?v=ZZgPwlQ5eUs
卡特總統：90嵗出版自傳，再次揭秘一樁40年前的懸案，美國真的擁有『超感官武器』？層層剖析當年的故事，我們發現了令人驚奇的故事……|自說自話的總裁,https://www.youtube.com/watch?v=jVQMyXFSwWA
苗疆四部曲,#genre#
苗疆四部曲之一：湘西趕尸，現實中的上古巫術，只有在湘西苗疆才能使用……這究竟是魔術還是黑科技？|自說自話的總裁,https://www.youtube.com/watch?v=ma2LdONeOIk
苗疆四部曲之二：《中國巫蠱考察》來自科考記錄中的巫蠱秘聞，脫去傳說外衣，還原最真實的苗疆巫蠱 |自說自話的總裁,https://www.youtube.com/watch?v=eb6Shl8cx-Q
蚩尤戰敗後去往日本建國？為什麼日本學者說日本起源於雲南？蚩尤族究竟是一個什麼樣的種族？他們竟和蘇美爾人也有關係？上古世界究竟是什麼樣……|自說自話的總裁,https://www.youtube.com/watch?v=bZFB61j98Pg
現實中最有可能進入過地下世界的古文明，這是一個真實的故事，專家們調查出來的真相比傳說更難以置信……|自說自話的總裁,https://www.youtube.com/watch?v=osqsgsxnksY
1988年，一位美國作家帶我們走進了苗人巫醫的故事，巫術真的能治病嗎？為什麼後來美國政府認證了這些巫醫，還讓他們進入醫院作法？|自說自話的總裁,https://www.youtube.com/watch?v=cpSesKUvCEc
地心人、大洪水、開天闢地、兄妹造人……這些全球神話的通用母版，竟然也出現在了最原始的苗人神話當中？人類當真有深邃的集體潛意識嗎？|自說自話的總裁,https://www.youtube.com/watch?v=IEeoaapm8lA
人造月球,#genre#
誰創造了月球？月球竟是被偷來的飛船？月球曾給地球帶來了洪水？月球還有哪些謎團？|自說自話的總裁,https://www.youtube.com/watch?v=AGK4W2EiQeU
月球是重啟地球的開關，地球曾被月球重啟七次？月球背後的宇宙秘密……|自說自話的總裁,https://www.youtube.com/watch?v=wczvneP-hus
月球上的懸案，三眼女外星人……|自說自話的總裁,https://www.youtube.com/watch?v=CTj9S9Siap0
深挖：第二個登上月球的人，為什麼不敢對著《聖經》發誓？他糾結的一生，古怪的回答，難道一切都不是傳說？還有，無法穿越的輻射帶，不合理的照片，在美國重啟登月之際，我們再來聊聊這個故事……|自說自話的總裁,https://www.youtube.com/watch?v=tJXudqboKEo
甲骨文的『天』字，隱藏著史前文明的秘密？文明從何而來？挖掘遺跡，探究《易經》，也許，驚天災變，這才是史前真相……|自說自話的總裁,https://www.youtube.com/watch?v=zA0sanDerZY
登月真偽？40年前，一位美國調查此事，結果卻發現了更黑暗的秘密，他說，這只是官方故意流出話題，旨在轉移視線……|自說自話的總裁,https://www.youtube.com/watch?v=YnKi52Ulm_I
火星男孩,#genre#
火星男孩01：三國時代的火星男孩&俄羅斯火星男孩波利斯卡，這兩位自稱火星人的男孩，究竟說了什麼？|自說自話的總裁,https://www.youtube.com/watch?v=DmKhV0v367s
火星男孩02：火星男孩揭秘——火星文明消失之謎…… | 自說自話的總裁,https://www.youtube.com/watch?v=pR0Tk313PT4
火星金字塔，火星人面，火星文明就是古埃及？地球生命來自火星？火星人一直在警示地球？地球並不孤單？|自說自話的總裁,https://www.youtube.com/watch?v=Yelfygbt29A
日本妖怪,#genre#
日本最強怨靈，傳說中的日本護國結界，這個能讓日本在近代騰飛的妖怪，竟然來自《山海經》……|自說自話的總裁,https://www.youtube.com/watch?v=JrpmvBYh9fg
食譜《山海經》的黑暗真相，隱藏在日本妖怪身上，白狐之子安倍晴明給我們留下了線索……|自說自話的總裁,https://www.youtube.com/watch?v=-B1rMnlzKeU
大話西遊,#genre#
大話西遊：唐僧也有一生所愛，還給了她十世元陽；每個人心中都有一部西遊，每個人頭上都有一個金箍——愛無罪|自說自話的總裁,https://www.youtube.com/watch?v=fw7Sgo6GoYw
山海經五個驚奇,#genre#
《山海經》的五個驚奇之一：大禹勘探美洲，東山之首是落基山脈？東山第三是內達華山脈？4500年前中國人就往返中美之間？驚奇遠遠不止這些……|自說自話的總裁,https://www.youtube.com/watch?v=um34g4UpXMw
《山海經》的五個驚奇之二：西王母住在非洲？刑天部落也在非洲？中國的上古戰爭發生在非洲？古籍中的西海究竟在哪裡？《山海經》為什麼成為一本看不懂的天書……|自說自話的總裁,https://www.youtube.com/watch?v=vZeEEyWd3OU
《山海經》的五個驚奇之三：至今還活著的妖怪，來自《山海經》，你也許見過它……|自說自話的總裁,https://www.youtube.com/watch?v=MAjI7mVnWyo
《山海經》的五個驚奇之四：被斷絕的通天樹，美國這顆高達400米的“樹墩化石”究竟是不是遠古通天樹的遺址？上古世界究竟有什麼樣的驚奇故事？|自說自話的總裁,https://www.youtube.com/watch?v=ZSWoJQMpUSo
《山海經》的五個驚奇之五：世界盡頭的深淵——歸墟，這裡發生過一個驚天的故事……|自說自話的總裁,https://www.youtube.com/watch?v=JFMflQkH2sI
拜火教,#genre#
人類永生的唯一方法 & 永生離我們還有300年的真正原因|自說自話的總裁,https://www.youtube.com/watch?v=jNc5UgA5pTM
拜火教：最接近「科學」的創世、造人神話 | 自說自話的總裁,https://www.youtube.com/watch?v=l7-G4rKpMk4
阿努納奇和波斯拜火教有關嗎？波斯拜火教和中華文明有關嗎？ |自說自話的總裁,https://www.youtube.com/watch?v=F92i6kAeifE
穿越到未來到開關，就在你到大腦中，這裡面還隱藏著世界的真相⋯⋯|自說自話的總裁,https://www.youtube.com/watch?v=3ceKQyNq8v0
拜火教：阿努納奇最後的傳承，他們紛紛葬在了長安……|自說自話的總裁,https://www.youtube.com/watch?v=yY_rHDjDHjI
楊戩？李冰？謝玄？獨健？細數二郎神的真身，竟然有七種姓氏，而繼續神扒這七種姓氏，這背後，竟然是一段宏偉的歷史故事……|自說自話的總裁,https://www.youtube.com/watch?v=5ADIvd4rdds
一目國,#genre#
《山海經》1-3：最神秘的人類精英組織，他們來自史前、信仰一目，他們究竟是誰？|自說自話的總裁,https://www.youtube.com/watch?v=yVADE0njRE4
《山海經》1-2： 擊碎小行星的真實案例，保護我們的人原來是她，新疆阿爾泰通天石人——史前高等文明保護人類的證據|自說自話的總裁,https://www.youtube.com/watch?v=13Quy_ss1l8
《山海經》1-1：現實中的一目國，發現後被雪藏40年，一目國中究竟掩埋著什麼樣的秘密？這是一把打開上古歷史之門的鑰匙嗎？|自說自話的總裁,https://www.youtube.com/watch?v=MwhXVLNUuVg
山海經&上古傳說,#genre#
《山海經》1-1：現實中的一目國，發現後被雪藏40年，一目國中究竟掩埋著什麼樣的秘密？這是一把打開上古歷史之門的鑰匙嗎？|自說自話的總裁,https://www.youtube.com/watch?v=MwhXVLNUuVg
《山海經》1-2： 擊碎小行星的真實案例，保護我們的人原來是她，新疆阿爾泰通天石人——史前高等文明保護人類的證據|自說自話的總裁,https://www.youtube.com/watch?v=13Quy_ss1l8
《山海經》1-3：最神秘的人類精英組織，他們來自史前、信仰一目，他們究竟是誰？|自說自話的總裁,https://www.youtube.com/watch?v=yVADE0njRE4
《山海經》2：一場隱藏在《山海經》中的上古生化危機，《山海經》中的怪物從何而來？這背後似乎有一場陰謀被支離破碎的記錄在了《山海經》之中……|自說自話的總裁,https://www.youtube.com/watch?v=_tKMo-NHRsM
《山海經》的五個驚奇之一：大禹勘探美洲，東山之首是落基山脈？東山第三是內達華山脈？4500年前中國人就往返中美之間？驚奇遠遠不止這些……|自說自話的總裁,https://www.youtube.com/watch?v=um34g4UpXMw
《山海經》的五個驚奇之二：西王母住在非洲？刑天部落也在非洲？中國的上古戰爭發生在非洲？古籍中的西海究竟在哪裡？《山海經》為什麼成為一本看不懂的天書……|自說自話的總裁,https://www.youtube.com/watch?v=vZeEEyWd3OU
《山海經》的五個驚奇之三：至今還活著的妖怪，來自《山海經》，你也許見過它……|自說自話的總裁,https://www.youtube.com/watch?v=MAjI7mVnWyo
日本最強怨靈，傳說中的日本護國結界，這個能讓日本在近代騰飛的妖怪，竟然來自《山海經》……|自說自話的總裁,https://www.youtube.com/watch?v=JrpmvBYh9fg
《山海經》的五個驚奇之四：被斷絕的通天樹，美國這顆高達400米的“樹墩化石”究竟是不是遠古通天樹的遺址？上古世界究竟有什麼樣的驚奇故事？|自說自話的總裁,https://www.youtube.com/watch?v=ZSWoJQMpUSo
《山海經》的五個驚奇之五：世界盡頭的深淵——歸墟，這裡發生過一個驚天的故事……|自說自話的總裁,https://www.youtube.com/watch?v=JFMflQkH2sI
《山海經》的又五個驚奇之一：復活上古讀心術，未來新世界，就是上古舊世界……|自說自話的總裁,https://www.youtube.com/watch?v=SyZZQqS3YYE
三星堆三部曲之二：尋找東方黑頭人，蘇美爾與三星堆有關係嗎？這背後的故事，比你想象的更加驚奇……|自說自話的總裁,https://www.youtube.com/watch?v=VtNqc1vbx3g
三星堆三部曲之三：5000年前就會開顱手術，他們一直隱藏在我們身邊……|自說自話的總裁,https://www.youtube.com/watch?v=yLXjOqH90FU
食譜《山海經》的黑暗真相，隱藏在日本妖怪身上，白狐之子安倍晴明給我們留下了線索……|自說自話的總裁,https://www.youtube.com/watch?v=-B1rMnlzKeU
《山海經》上記載的羽人和不死民，他們去過南極，1983年這些遠古的故事被從一座古墓中挖了出來……|自說自話的總裁,https://www.youtube.com/watch?v=i0gkHkVH96A
挖出《山海經》中未知古文明，一步步尋找真相，我們發現了一個與客家人有關的遠古故事……|自說自話的總裁,https://www.youtube.com/watch?v=lDDr5PVK0JM
《山海經》：崑崙山究竟在哪裡？埃及？新疆？青藏？也許它就在離我們最近的地方，一直在隱藏，直到有一天我們意識到神山並不遙遠……|自說自話的總裁,https://www.youtube.com/watch?v=ORlyc0FqFPQ
挖出千年鎮水獸，原來，都江堰背後隱藏著一個被刪除的上古故事……|自說自話的總裁,https://www.youtube.com/watch?v=P73sBWB3Q5w
北極32.5℃，中東連續30天暴雨，地球到底怎麼了？原來，翻開《山海經》北極幽都的傳說一直存在……|自說自話的總裁,https://www.youtube.com/watch?v=BRX7QHkAuT0
